AFFILIATE_COUNTRY_CODE,AFFILIATE_COUNTRY_NAME,UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES,COUNTRY_CODE,CONS_2016_x,SHARE_OF_UNRELATED_PARTY_REVENUES,SHARE_OF_RELATED_PARTY_REVENUES,SHARE_OF_TOTAL_REVENUES,CONS_2016_y,SHARE_OF_CONS_2016
TUN,Tunisia,1501991340.238,1602232365.78,3104221501.6540003,TUN,38586.5054856381,0.01598827398525224,0.03365579266997339,0.0219217750269174,38586.5054856381,0.06861396595037916
TUR,Turkey,31997163591.877,8774117940.833,40771281829.546,TUR,644796.5469877567,0.34060077748304746,0.1843052859157612,0.28792367662878654,644796.5469877567,1.1465678937007366
TWN,Chinese Taipei,67726990349.092,21806667439.2,89535478019.748,TWN,357747.8035802677,0.7209347010790588,0.4580613235830417,0.6322927036716327,357747.8035802677,0.6361419699644899
TZA,Tanzania,1837217626.7259998,251751686.64,2088969313.3600001,TZA,35210.8489975075,0.019556663210838276,0.005288185877924871,0.014752141656519032,35210.8489975075,0.0626114224077156
UGA,Uganda,734993107.128,21527819.073,756520926.196,UGA,24164.1145313824,0.007823794225186581,0.00045220395669941905,0.005342492969134905,24164.1145313824,0.04296827895686072
UKI,UK Caribbean Islands,40702560338.515,48254991644.42,88957551986.945,UKI,4822.4787807740995,0.4332672693640974,1.0136232601226176,0.6282114341918112,4822.4787807740995,0.008575262017018285
UKR,Ukraine,7750563196.581,8268401158.859,16018964356.547998,UKR,79539.0170517299,0.08250255817541123,0.1736824202644627,0.1131247021520035,79539.0170517299,0.14143512969178562
URY,Uruguay,11771269751.172,11365822723.645,23137092473.712,URY,44192.3141257716,0.12530184488695395,0.2387455036363886,0.16339237896375863,44192.3141257716,0.0785821337934512
USA,United States,1540471285580.832,466719171339.64703,2007118523875.2961,USA,15425957.1,16.3978821451643,9.803698889868615,14.174117636034925,15425957.1,27.430213798587168
UZB,Uzbekistan,113821668.655,2754481.735,116576150.375,UZB,63684.3180570337,0.0012115995446594096,5.785943922138799e-05,0.0008232518654558587,63684.3180570337,0.11324253325724987
VEN,Venezuela,12107865285.866,1398932157.603,13506797443.362,VEN,274303.2330019446,0.12888480937331867,0.02938535736838928,0.09538397138534081,274303.2330019446,0.48776204148052577
VNM,Viet Nam,306187339519.84204,16543743622.786,322731298227.57996,VNM,154064.4413858542,3.2592778293135685,0.3475106465488368,2.279103765668898,154064.4413858542,0.27395516132829656
YEM,Yemen,1869.067,0.0,1869.067,YEM,25421.1717865059,1.9895690802090963e-08,0.0,1.319920832402067e-08,25421.1717865059,0.04520355998620461
ZAF,South Africa,53284482019.190994,12455425024.353,65739942691.119,ZAF,237307.939576745,0.5671982752910407,0.2616332132524043,0.46425045158320155,237307.939576745,0.42197754580118213
ZMB,Zambia,1914752953.793,1238149646.575,3152902600.365,ZMB,14140.3999521836,0.0203820048885652,0.026008030226778486,0.022265557225912242,14140.3999521836,0.025144254672271056
ZWE,Zimbabwe,602945337.533,755724476.2,1358669813.733,ZWE,20850.865043,0.006418182979057967,0.01587441798694998,0.009594822398030797,20850.865043,0.0370767066385124
