UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES,COUNTRY_CODE,COUNTRY_NAME,CONS_2016_x,SHARE_OF_UNRELATED_PARTY_REVENUES,SHARE_OF_RELATED_PARTY_REVENUES,SHARE_OF_TOTAL_REVENUES,CONS_2016_y,SHARE_OF_CONS_2016
43848025.68920858,564401.3634816164,36372056.11484636,TLS,Timor-Leste,1882.905741,0.0003524267989939255,1.0163723994368748e-05,0.0002005157329084516,1882.905741,0.0033481557548359314
1131785066.147242,216280128.14899752,1574233204.5779715,TTO,Trinidad and Tobago,18278.6379050727,0.009096678396390532,0.003894766508735966,0.008678599961136834,18278.6379050727,0.032502809545807934
2353717735.5796466,874386951.3148084,4120333127.048722,TUN,Tunisia,38586.5054856381,0.01891791464375366,0.01574593580465495,0.022715009956775892,38586.5054856381,0.06861396595037916
69841977856.65761,42355078484.48252,118132519003.39204,TUR,Turkey,644796.5469877567,0.561352177311013,0.7627290707105605,0.65125349398705,644796.5469877567,1.1465678937007366
152812406686.8468,68312249395.5603,219236419399.38995,TWN,"China, Taiwan Province of",357747.8035802677,1.228223768087639,1.2301650797014299,1.20862981122889,357747.8035802677,0.6361419699644899
1704756300.899806,63345525.287134595,1798059601.6539526,TZA,"Tanzania, United Republic of",35210.8489975075,0.013701912383679045,0.0011407244506377117,0.009912533888661734,35210.8489975075,0.0626114224077156
688564784.0306885,17926839.806358587,664907415.6159616,UGA,Uganda,24164.1145313824,0.005534312638290628,0.0003228260306798963,0.0036655722001946037,24164.1145313824,0.04296827895686072
19526739372.508987,3950265604.924779,24871675868.74469,UKI,"United Kingdom Islands, Caribbean",4822.4787807740995,0.15694540731706558,0.0711362727142159,0.1371152155857125,4822.4787807740995,0.008575262017018285
6145682463.685861,2588836809.9269857,10039181436.798859,UKR,Ukraine,79539.0170517299,0.04939568348325793,0.04661970098769436,0.05534506537778524,79539.0170517299,0.14143512969178562
11655061811.717997,2686968433.95012,18406159411.03834,URY,Uruguay,44192.3141257716,0.09367710545268688,0.04838685253307291,0.10147142995382286,44192.3141257716,0.0785821337934512
1980625018352.265,1004849342099.2003,2943106709993.011,USA,United States of America,15425957.1,15.919196457617577,18.09529889513095,16.22507116778441,15425957.1,27.430213798587168
192482864.4422901,226564953.81970188,368150939.3531608,UZB,Uzbekistan,63684.3180570337,0.0015470735274923245,0.004079975362241229,0.0020295815884657136,63684.3180570337,0.11324253325724987
12101108573.124893,1172698313.0658815,11946951408.869953,VEN,Venezuela (Bolivarian Rep. of),274303.2330019446,0.09726218892801718,0.021117918477621962,0.06586242224545011,274303.2330019446,0.48776204148052577
292637619607.15405,40533539223.24235,282847830230.6916,VNM,Viet Nam,154064.4413858542,2.3520634720101756,0.7299268425551452,1.559313551073135,154064.4413858542,0.27395516132829656
7191277.593761028,11814065.730768777,15188746.507117508,YEM,Yemen,25421.1717865059,5.7799613624785803e-05,0.00021274736580748047,8.37341344745205e-05,25421.1717865059,0.04520355998620461
54612767660.294136,10305359220.94133,66821707834.58058,ZAF,South Africa,237307.939576745,0.4389479933974156,0.18557862110459314,0.36838180603092757,237307.939576745,0.42197754580118213
2451989594.1866665,966704085.770289,3740702738.2471967,ZMB,Zambia,14140.3999521836,0.01970777088050959,0.01740838018425131,0.020622143240511624,14140.3999521836,0.025144254672271056
1155045050.69217,637126861.5687668,2031208535.576612,ZWE,Zimbabwe,20850.865043,0.00928362961640486,0.011473362733281657,0.011197862087175202,20850.865043,0.0370767066385124
