AFFILIATE_COUNTRY_CODE,OTHER_COUNTRY_CODE,AFFILIATE_COUNTRY_NAME,UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES
ESP,PRT,Spain,773750820.4131064,1863535797.6146977,2301303845.5922823
ESP,ROU,Spain,84290806.11681472,203009716.38985732,250699257.6255153
ESP,RUS,Spain,141795584.87702116,341506776.3300898,421731022.6453471
ESP,SAU,Spain,82752581.30911566,199304987.53102946,246124241.26113418
ESP,SWE,Spain,120314841.88665612,289771602.0778233,357842603.86019635
ESP,TUR,Spain,137761321.56380093,331790477.6162794,409732242.8936322
ESP,USA,Spain,700879080.8202282,1783597954.0545113,2159057380.4733562
EST,AUS,Estonia,1717024.6406097496,2588091.07243522,4056162.7434782735
EST,AUT,Estonia,1216852.0342170957,1834175.125823188,2874594.6731226584
EST,BEL,Estonia,2192004.0317206327,3304032.9946712614,5178216.361450691
EST,CAN,Estonia,1125577.2388759071,1696595.572581021,2658974.3404114987
EST,CHE,Estonia,2030729.2521998761,3060941.656775025,4797233.6214927705
EST,CHN,Estonia,3308680.36718276,4987212.132731209,7816163.914036099
EST,CZE,Estonia,1014987.2150133894,1529901.9522976577,2397725.244747839
EST,DEU,Estonia,10274732.544977691,15487223.038262887,24272212.735014822
EST,DNK,Estonia,3768402.283161129,5680156.28647609,8902174.483627992
EST,ESP,Estonia,1450278.2001008,2186021.0817332095,3426022.1221045367
EST,EST,Estonia,313565911.594543,65058282.927344784,413147731.3578129
EST,FIN,Estonia,26596497.22431425,40089207.45589966,62829454.27619288
EST,FRA,Estonia,5759298.658241646,8681057.387499152,13605310.077453718
EST,GBR,Estonia,3762979.1359988893,5671981.914121065,8889363.271166844
EST,IND,Estonia,1006866.04577122,1517660.820099386,2378540.4390470474
EST,ITA,Estonia,1557906.8048048813,2348250.9207146536,3680275.3961741584
EST,JPN,Estonia,1635702.8929256366,2465513.8628843185,3864054.7006526906
EST,KOR,Estonia,837088.8125399095,1261753.6355218438,1977472.1772199417
EST,LTU,Estonia,10653906.84188821,16058756.835461348,25167944.00178735
EST,LVA,Estonia,13075209.48698054,19708414.27846803,30887837.20973876
EST,NLD,Estonia,4055245.080638205,6112517.748149192,9579789.143804578
EST,NOR,Estonia,6926385.596446341,10440221.009315714,16362343.637242885
EST,POL,Estonia,3481830.4587986576,5248203.265708372,8225199.948832223
EST,RUS,Estonia,6348543.517770033,9569232.970047694,14997295.369613748
EST,SAU,Estonia,1418262.8959150657,2137764.0439571105,3350391.7083131634
EST,SGP,Estonia,1290527.0859282569,1945226.3822146782,3048638.768243229
EST,SWE,Estonia,14648714.60317857,22080176.71410616,34604960.81882592
EST,TUR,Estonia,1682843.7780792865,2536569.8635539007,3975416.5865176013
EST,UKR,Estonia,1496313.9585540083,2255411.3121629963,3534773.344358026
EST,USA,Estonia,11489546.71862438,85499733.73898317,81942864.52751517
ETH,AGO,Ethiopia,241632.53341928995,43008.872229859626,329851.57241341507
ETH,ARE,Ethiopia,823484.8301781277,146574.4423699004,1124135.7372250478
ETH,AUS,Ethiopia,346888.30858177325,61743.65153030578,473535.79593927885
ETH,BEL,Ethiopia,416442.0376121655,74123.72056590862,568483.3038896298
ETH,CAN,Ethiopia,341252.4950771545,60740.51681371171,465842.3702237048
ETH,CHE,Ethiopia,1674522.7036065727,298053.13045509276,2285884.019881308
ETH,CHN,Ethiopia,3051071.4590943945,543069.0176171716,4165005.0350696524
ETH,DEU,Ethiopia,1884737.0916573813,335469.79628488363,2572846.8119411105
ETH,EGY,Ethiopia,236483.5371117451,42092.38751164106,322822.698840967
ETH,ESP,Ethiopia,333367.14836395415,59336.98118679476,455078.1160251167
ETH,ETH,Ethiopia,328944107.8812944,3034400.096038692,317908707.94315696
ETH,FRA,Ethiopia,944317.5279116182,168081.80309020175,1289083.9533544776
ETH,GBR,Ethiopia,1198911.172956447,213397.660997741,1636628.6856640861
ETH,HKG,Ethiopia,470496.41279413557,83745.01486253436,642272.7079789307
ETH,IDN,Ethiopia,281505.02045993315,50105.891312310945,384281.3396317549
ETH,IND,Ethiopia,909343.0508363261,161856.59494231042,1241340.439290485
ETH,ISR,Ethiopia,654593.0456426697,116512.90604046088,893582.2603881363
ETH,ITA,Ethiopia,800541.097942264,142490.62122940825,1092815.3432038517
ETH,JOR,Ethiopia,159883.5732014347,28458.138786889685,218256.40478658504
ETH,JPN,Ethiopia,1354089.9384655645,241018.37748043376,1848462.5769205058
ETH,KOR,Ethiopia,585534.4512132456,104220.96744196548,799310.6586345814
ETH,NGA,Ethiopia,197942.12150120383,35232.28967591082,270209.9717289435
ETH,NLD,Ethiopia,1127677.2428004884,200718.52811296456,1539387.5421035122
ETH,NOR,Ethiopia,258045.56892901115,45930.275805581085,352256.9393329615
ETH,OAFR,Ethiopia,2565775.0235953545,456689.7039849028,3502528.877282513
ETH,OASIAOCN,Ethiopia,318342.10793240205,56662.63086225559,434567.49544852943
ETH,QAT,Ethiopia,183183.9223057781,32605.435193375273,250063.6150206173
ETH,RUS,Ethiopia,219346.90759003823,39042.18934867013,299429.5567271414
ETH,SAU,Ethiopia,1582478.6792243638,281669.94881908677,2160235.1027255747
ETH,SGP,Ethiopia,369467.0864184537,65762.51338364366,504357.9922189444
ETH,SWE,Ethiopia,170230.4538360259,30299.809943060318,232380.88876478997
ETH,TUR,Ethiopia,369847.51330219506,65830.22666299436,504877.3113851789
ETH,TWN,Ethiopia,208306.24577956117,37077.030078018746,284357.9949339649
ETH,USA,Ethiopia,670756.8093644703,7011879.8293413175,17209624.93786775
FIN,AUS,Finland,25992885.13610397,28557633.885950994,53298896.76043971
FIN,AUT,Finland,34824609.62452738,38260795.08569257,71408512.88271071
FIN,BEL,Finland,35631780.54694891,39147610.51865433,73063631.94459651
FIN,BRA,Finland,13573077.169466466,14912348.763200141,27831848.40731798
FIN,CAN,Finland,20284210.498625774,22285677.563385103,41593152.72515111
FIN,CHE,Finland,39337644.75233601,43219136.732629605,80662575.757755
FIN,CHN,Finland,137921492.521749,151530369.47672993,282810598.07215756
FIN,CZE,Finland,13226202.533371912,14531247.596090706,27120575.483161557
FIN,DEU,Finland,257298097.37215355,282686005.25994104,527594557.3832325
FIN,DNK,Finland,42507172.98187866,46701406.065045565,87161752.62869984
FIN,EGY,Finland,12434066.046222938,13660950.063929392,25496284.81178521
FIN,ESP,Finland,40651985.64634708,44663165.19872576,83357656.3250375
FIN,EST,Finland,47653905.49840098,52355972.772286974,97715223.84266287
FIN,FIN,Finland,6588459979.039624,571363808.0803629,7336838722.097434
FIN,FRA,Finland,86697384.02212548,95251917.54625902,177774606.25088874
FIN,GBR,Finland,89312031.63375373,98124555.53325734,183135990.04446915
FIN,IDN,Finland,14156030.733374337,15552823.045428537,29027205.58510579
FIN,IND,Finland,25917293.273753345,28474583.2850476,53143894.23393068
FIN,IRL,Finland,18475250.702777788,20298225.562819123,37883846.85557038
FIN,ITA,Finland,65893678.73391129,72395486.02735712,135116219.750692
FIN,JPN,Finland,58456570.45056317,64224549.464758076,119866290.22133015
FIN,KOR,Finland,40533247.246171154,44532710.74002784,83114181.01633903
FIN,LTU,Finland,22162376.104430098,24349163.99310987,45444366.40145552
FIN,LVA,Finland,18006686.04340772,19783427.073766463,36923046.26438602
FIN,MEX,Finland,12913801.548199253,14188021.635853631,26479991.42450892
FIN,NLD,Finland,116661590.20666048,128172727.43021172,239216771.04235137
FIN,NOR,Finland,57439478.88617926,63107100.271562494,117780724.95983039
FIN,POL,Finland,47762527.269428864,52475312.38206155,97937954.81422055
FIN,RUS,Finland,113338949.83344056,124522238.19762951,232403634.85923734
FIN,SAU,Finland,12394011.629554862,13616943.430547498,25414152.481818266
FIN,SGP,Finland,16145096.776707295,17738152.590150014,33105822.681214347
FIN,SWE,Finland,246234927.63466945,270531219.4665638,504909321.07361025
FIN,TUR,Finland,22227379.87935762,24420581.767468687,45577657.85681953
FIN,TWN,Finland,11828187.02351635,12995288.240740728,24253918.552269824
FIN,USA,Finland,213473294.0002607,1298098476.2527544,1422092948.5078094
FJI,ARE,Fiji,80118.30707713436,1106780.9378737507,746246.5252259047
FJI,AUS,Fiji,2074487.559589427,28657661.033692636,19322414.432416234
FJI,CAN,Fiji,128920.57997014646,1780951.7651591664,1200805.8874759641
FJI,CHE,Fiji,101200.43364588082,1398016.4453048557,942611.9287179336
FJI,CHN,Fiji,574491.7586882437,7936220.205820869,5350992.729779916
FJI,DEU,Fiji,182953.5524643302,2527381.2162413504,1704085.592732234
FJI,ESP,Fiji,123827.84913602966,1710599.0877929842,1153370.6279514264
FJI,FJI,Fiji,32907931.099090315,45749825.79960687,155907209.82704023
FJI,FRA,Fiji,102618.32843225256,1417603.715414744,955818.6363490263
FJI,GBR,Fiji,164894.1163725024,2277902.160275517,1535874.4569416223
FJI,HKG,Fiji,136547.01983093773,1886305.9416227043,1271840.891254571
FJI,IND,Fiji,205471.4289403823,2838450.6503607715,1913824.011936998
FJI,JPN,Fiji,580204.3652634524,8015136.052818561,5404201.702388735
FJI,KOR,Fiji,143907.09968816294,1987980.5324170755,1340394.9361316252
FJI,MYS,Fiji,69561.79799038409,960949.8107075507,647919.9565314522
FJI,NGA,Fiji,63410.13714340505,875968.721989017,590621.4975536974
FJI,NZL,Fiji,577561.174906238,7978622.142212334,5379582.215388305
FJI,OASIAOCN,Fiji,400177.19851795887,5528180.902087508,3727373.3652553996
FJI,PHL,Fiji,73359.82551402686,1013417.0259800932,683295.9516770069
FJI,PNG,Fiji,53058.1718886802,732963.2313409155,494200.11294854945
FJI,SAU,Fiji,70731.77915058011,977112.3195400164,658817.5204869098
FJI,SGP,Fiji,345810.28355312283,4777138.258660801,3220983.2172371564
FJI,THA,Fiji,124116.01146391135,1714579.8580207638,1156054.6603995368
FJI,TWN,Fiji,85311.87700891732,1178526.6400698493,794621.0310848394
FJI,USA,Fiji,1045314.2446735782,71363932.5449893,30705031.285094716
FRA,ARE,France,249151143.8714907,435722045.1406568,611119942.4587218
FRA,AUS,France,169330850.7156003,296130226.1460381,415336081.2952102
FRA,AUT,France,163792177.57191077,286444049.50629205,401750778.9752053
FRA,BEL,France,1466940204.089569,2565423444.95372,3598122806.837264
FRA,BRA,France,193857844.17108935,339023674.61075556,475496089.3782356
FRA,CAN,France,253130841.75710118,442681845.0228301,620881377.64648
FRA,CHE,France,837214206.7846507,1464142129.6832442,2053525783.288225
FRA,CHN,France,1131649236.2708282,1979057819.8754528,2775718406.9361153
FRA,CZE,France,171005201.48920503,299058374.62660134,419442942.4258531
FRA,DEU,France,2654885451.855366,4642933204.004302,6511924526.460099
FRA,DNK,France,132250353.931881,231282882.3113768,324384738.6335226
FRA,DZA,France,181956572.91545326,318210419.7699343,446304554.906769
FRA,ESP,France,1351526339.5566587,2363584656.2150874,3315034745.685635
FRA,FRA,France,123178531078.2094,12434532934.61793,142183572545.95184
FRA,GBR,France,1745262154.008416,3052160159.63132,4280793138.493997
FRA,HKG,France,208541284.2808187,364702459.2026962,511511750.1354755
FRA,HUN,France,127451375.99681573,222890304.02351612,312613766.70874417
FRA,IND,France,197689577.97040847,345724711.023958,484894597.05743307
FRA,IRL,France,648664542.431545,1134401538.9481106,1591049640.334959
FRA,ITA,France,1348106972.9486866,2357604778.345132,3306647695.591307
FRA,JPN,France,435575753.6444088,761746284.7753017,1068383734.3363061
FRA,KOR,France,223413371.40471092,390711154.6332687,547990125.8160701
FRA,LUX,France,315261040.3942886,551336763.4572152,773274831.7808545
FRA,MAR,France,208050315.07103992,363843839.3911964,510307496.88354677
FRA,MEX,France,148788256.12095454,260204798.75208962,364949038.9900463
FRA,NLD,France,901339526.9931433,1576286168.9695156,2210812887.762343
FRA,NOR,France,117199914.31264588,204962279.3662764,287468898.5086647
FRA,OAFR,France,188015598.86379647,328806603.02139115,461166182.79805917
FRA,POL,France,298612233.11024815,522220893.28205585,732438502.5096672
FRA,PRT,France,279953648.2107245,489590271.3811411,686672574.4349422
FRA,ROU,France,157162550.85040212,274849984.6799036,385489576.8887285
FRA,RUS,France,330898815.2267392,578684513.604246,811631292.4709117
FRA,SAU,France,182426913.9172306,319032964.4310723,447458211.1231354
FRA,SGP,France,428239445.7076107,748916357.3331381,1050389178.8446887
FRA,SWE,France,240392809.46156615,420405240.5624428,589637428.9231306
FRA,TUR,France,218692107.3606263,382454484.4331164,536409771.1521493
FRA,USA,France,1473978954.5229769,6505124286.267673,6709221569.575641
GAB,ARE,Gabon,36153.78977505974,273170.43883553316,129166.98084441209
GAB,AUS,Gabon,159747.59433197998,1207019.2562963641,570731.7154135241
GAB,BEL,Gabon,46743.3802648267,353183.1594708057,167000.5092366548
GAB,CHN,Gabon,3564701.2995940647,26934133.997743446,12735641.473424386
GAB,DEU,Gabon,35649.96908713105,269363.6755813295,127366.97598872206
GAB,ESP,Gabon,78324.16401498923,591800.9256711602,279829.46894153056
GAB,FRA,Gabon,193960.53122027242,1465525.018535277,692964.5931056344
GAB,GAB,Gabon,76146294.52810277,29817877.807001382,192603251.86396754
GAB,GRC,Gabon,44135.1552820745,333475.9595464503,157682.07959259368
GAB,IND,Gabon,131923.09904376444,996783.2164358235,471322.88241816114
GAB,ITA,Gabon,153632.93058513477,1160818.1418502734,548885.799398279
GAB,JPN,Gabon,58709.71924655167,443598.30242623476,209752.75976549045
GAB,KOR,Gabon,262694.59993703687,1984865.1992225787,938531.4394178658
GAB,MYS,Gabon,147408.90649967504,1113790.7236646193,526649.1706845633
GAB,NLD,Gabon,116441.6535067464,879808.6669496448,416012.17801993835
GAB,NOR,Gabon,151224.61854024412,1142621.4420783033,540281.6005658692
GAB,OAFR,Gabon,53658.60820152268,405433.1687192997,191706.6083756759
GAB,RUS,Gabon,55050.03043673478,415946.4627602086,196677.75553121176
GAB,SGP,Gabon,288724.6995381008,2181543.162312923,1031529.4182595793
GAB,THA,Gabon,41560.22122355467,314020.29885044065,148482.58874303705
GAB,USA,Gabon,155271.50156776488,68903034.9760479,10426357.13830533
GBR,ARE,United Kingdom,2267856629.1777673,1951946588.699477,4065625217.6643066
GBR,AUS,United Kingdom,2162839585.082444,1861558308.267707,3877359373.4899735
GBR,AUT,United Kingdom,842090881.4962252,724788508.3932475,1509630670.3556857
GBR,BEL,United Kingdom,3638913508.192893,3132016688.1381783,6523542244.013982
GBR,BRA,United Kingdom,878849089.5467815,756426336.7673466,1575527736.1947532
GBR,CAN,United Kingdom,2239146770.4190183,1927235983.0354397,4014156564.7241645
GBR,CHE,United Kingdom,4656467409.924491,4007826402.8038516,8347728460.191412
GBR,CHN,United Kingdom,6094547438.665374,5245583397.784322,10925799028.959297
GBR,CZE,United Kingdom,703170623.9156228,605219696.4159125,1260585957.741339
GBR,DEU,United Kingdom,11645686418.718988,10023454563.053207,20877420455.86045
GBR,DNK,United Kingdom,1713279937.5967503,1474621846.3076794,3071426134.083751
GBR,ESP,United Kingdom,3833316345.209478,3299339414.657095,6872051522.065949
GBR,FIN,United Kingdom,687980584.5688797,592145613.5556409,1233354515.404606
GBR,FRA,United Kingdom,8256006376.737009,7105953381.716058,14800683293.030262
GBR,GBR,United Kingdom,437908274589.89764,58634530818.4147,508432577224.84094
GBR,HKG,United Kingdom,2476966923.6805487,2131928039.3631523,4440500805.329632
GBR,IND,United Kingdom,2100478735.098724,1807884259.0231323,3765564015.2531013
GBR,IRL,United Kingdom,7309828497.022761,6291577084.356935,13104454087.590107
GBR,ITA,United Kingdom,3812593099.9235497,3281502895.618713,6834900607.170214
GBR,JPN,United Kingdom,3204405628.1875463,2758035298.29742,5744592564.613802
GBR,KOR,United Kingdom,1391279253.2065814,1197475518.1986728,2494170021.100774
GBR,LUX,United Kingdom,1689559785.504335,1454205886.4253256,3028902613.296319
GBR,NLD,United Kingdom,8452285119.274183,7274890702.091801,15152555538.86967
GBR,NOR,United Kingdom,1484372739.790933,1277601180.1257002,2661060300.577945
GBR,POL,United Kingdom,1416405388.7894583,1219101609.5517135,2539214072.4459567
GBR,PRT,United Kingdom,744219102.8414555,640550165.4498528,1334174265.273872
GBR,RUS,United Kingdom,1405357248.0198858,1209592463.1580732,2519407882.2559867
GBR,SAU,United Kingdom,1351797995.1545649,1163493957.8210495,2423391297.130208
GBR,SGP,United Kingdom,2524145682.104525,2172534846.4160943,4525078969.362934
GBR,SWE,United Kingdom,2516699579.5444818,2166125978.1022043,4511730214.440803
GBR,TUR,United Kingdom,1232744144.3747294,1061024183.0957001,2209961430.4608893
GBR,UKI,United Kingdom,753736811.6851531,648742067.4734063,1351236824.0756395
GBR,USA,United Kingdom,17173245545.338072,47660749643.78606,59363787551.63142
GBR,ZAF,United Kingdom,940524989.3091134,809510848.635146,1686095172.4999242
GEO,ARE,Georgia,305529.5801667852,-10392.547572865013,460152.6374686603
GEO,ARM,Georgia,544255.7853722126,-18512.787332081138,819693.9064292496
GEO,AZE,Georgia,459283.6677971607,-15622.47218228862,691718.9195487226
GEO,BEL,Georgia,164344.01949554431,-5590.139717375146,247515.58910202314
GEO,BGR,Georgia,1956840.0032543435,-66561.64949791308,2947161.738349933
GEO,BLR,Georgia,226258.92032301278,-7696.166740904033,340764.5141285872
GEO,BRA,Georgia,277149.87790430535,-9427.215817734908,417410.47535287874
GEO,CAN,Georgia,267019.7068500608,-9082.639411924949,402153.6058671985
GEO,CHE,Georgia,1101395.5088741179,-37463.82008663688,1658792.0816959871
GEO,CHN,Georgia,1315986.164988708,-44763.09238997911,1981983.2317422624
GEO,CYP,Georgia,329067.24819508736,-11193.17818481722,495602.29840549175
GEO,CZE,Georgia,210145.1988911041,-7148.060673839792,316495.9264118745
GEO,DEU,Georgia,1183946.096664994,-40271.76722653844,1783120.0458683062
GEO,EGY,Georgia,175813.05933936322,-5980.257564972442,264788.9049311663
GEO,ESP,Georgia,615348.9602218845,-20931.01211191392,926766.0658425513
GEO,FRA,Georgia,505147.9052444224,-17182.538049900028,760794.2274626916
GEO,GBR,Georgia,568278.068892195,-19329.902074797654,855873.4380926178
GEO,GEO,Georgia,117378840.64822294,-401807.0313103303,89919426.84943338
GEO,GRC,Georgia,148581.416980452,-5053.9769130377235,223775.81530751713
GEO,HKG,Georgia,167310.45635542512,-5691.042668151245,251983.2866133844
GEO,IND,Georgia,333989.17627464497,-11360.596906399265,503015.1262763746
GEO,IRQ,Georgia,157816.06503629842,-5368.092224513161,237683.95361829182
GEO,ITA,Georgia,538063.2506093639,-18302.149095075103,810367.4405525718
GEO,JPN,Georgia,333937.3630434836,-11358.834486310663,502937.0912954027
GEO,KAZ,Georgia,368591.87829979474,-12537.603161406505,555129.6370603153
GEO,KOR,Georgia,293712.8649813005,-9990.60359528645,442355.6940242694
GEO,LTU,Georgia,273330.8901881779,-9297.313464259425,411658.7662415149
GEO,NLD,Georgia,480187.2281500114,-16333.503975971793,723201.3980164335
GEO,OASIAOCN,Georgia,1197874.53594668,-40745.541215203186,1804097.4192139285
GEO,POL,Georgia,287880.807727847,-9792.226952274988,433572.13687873905
GEO,ROU,Georgia,179480.25890588103,-6104.996864955841,270312.00862454996
GEO,RUS,Georgia,4508327.522958532,-153350.15428236668,6789911.46824299
GEO,SAU,Georgia,348206.82266766817,-11844.208236055161,524428.0692810259
GEO,SGP,Georgia,298484.2237047005,-10152.900720471744,449541.7520801967
GEO,TUR,Georgia,1653793.6857273807,-56253.56976972021,2490749.0983395153
GEO,TWN,Georgia,143172.22785358605,-4869.984072472527,215629.13228607146
GEO,UKR,Georgia,1133309.097914566,-38549.35652517965,1706856.5674981037
GEO,USA,Georgia,3728516.8059759685,-626768.066924076,17709115.682415217
GGY,ARE,Guernsey,782543.3528154924,1559626.6310197357,2107475.9805900115
GGY,AUS,Guernsey,746888.9399397771,1488566.578392275,2011454.695037892
GGY,AUT,Guernsey,1837334.6171940546,3661849.517678976,4948145.761013172
GGY,BEL,Guernsey,3328340.8781418856,6633458.775140374,8963590.874119584
GGY,BRA,Guernsey,733023.8669071282,1460933.1737189733,1974114.5166563329
GGY,CAN,Guernsey,929214.6121443993,1851945.7737631283,2502477.9379466674
GGY,CHE,Guernsey,2705664.1387367602,5392449.9264948405,7286653.401905421
GGY,CHN,Guernsey,4086010.93871838,8143512.371212583,11004080.321933765
GGY,CZE,Guernsey,1390124.8463734444,2770550.3127025226,3743760.2826896235
GGY,DEU,Guernsey,10340272.770372726,20608397.894709267,27847500.611825567
GGY,DNK,Guernsey,1165147.7418643513,2322165.846462194,3137872.0054079513
GGY,ESP,Guernsey,2668797.100847887,5318973.0847436115,7187366.382794263
GGY,FIN,Guernsey,733535.6703651492,1461953.2096059378,1975492.860093385
GGY,FRA,Guernsey,5625531.524640233,11211811.777460245,15150179.88917289
GGY,GBR,Guernsey,5995682.66700896,11949531.390135502,16147037.94045324
GGY,GGY,Guernsey,167329703.29918927,45904578.37252312,251341934.05522624
GGY,HKG,Guernsey,688928.048189455,1373049.2080047862,1855359.589587316
GGY,HUN,Guernsey,1088975.9174361788,2170353.6746711847,2932732.8398875683
GGY,IND,Guernsey,1035604.6639506922,2063983.5573257552,2788998.138966577
GGY,IRL,Guernsey,2131062.3476726515,4247255.539051723,5739187.093853951
GGY,ITA,Guernsey,3954374.029070961,7881157.027994095,10649567.534568176
GGY,JPN,Guernsey,1524712.2561990055,3038786.069620905,4106219.0940470956
GGY,KOR,Guernsey,875643.6544125671,1745177.641330346,2358205.411356491
GGY,LUX,Guernsey,802866.7785064118,1600131.6788577463,2162209.218477494
GGY,MEX,Guernsey,676177.9088777918,1347637.8914967154,1821022.0512875791
GGY,NLD,Guernsey,4350858.789161058,8671360.137387557,11717344.937000327
GGY,NOR,Guernsey,932521.4378602845,1858536.352332456,2511383.5861042445
GGY,POL,Guernsey,1883064.7613786168,3752990.7310750233,5071302.107701361
GGY,PRT,Guernsey,849641.491063817,1693354.740686019,2288178.70356617
GGY,ROU,Guernsey,931622.4760573768,1856744.701092892,2508962.5823345757
GGY,RUS,Guernsey,1674620.7529666617,3337557.099920741,4509939.29061834
GGY,SAU,Guernsey,608273.5938161105,1212303.0531771276,1638148.2048022312
GGY,SGP,Guernsey,1096419.9182639706,2185189.7369680353,2952780.3591561425
GGY,SVK,Guernsey,662586.2047084182,1320549.3171612113,1784418.0855530524
GGY,SWE,Guernsey,1845809.1480444157,3678739.449657911,4970968.611849036
GGY,TUR,Guernsey,1003103.1304587668,1999207.2647400352,2701467.907037402
GGY,USA,Guernsey,6131222.726644911,60327894.49168445,49850638.13537888
GHA,ARE,Ghana,15591938.521705367,21647993.94669665,26931666.239704404
GHA,BEL,Ghana,1992797.5493069077,2766818.8419504757,3442122.248399196
GHA,CAN,Ghana,1616984.1743598455,2245036.0210000114,2792986.775705955
GHA,CHE,Ghana,29111893.725195438,40419226.7858543,50284434.12095721
GHA,CHN,Ghana,32438781.40382202,45038308.89857486,56030905.50763095
GHA,CIV,Ghana,1472209.209156103,2044029.0989934304,2542919.663312957
GHA,DEU,Ghana,5492636.694579633,7626028.396029016,9487329.49584466
GHA,DNK,Ghana,1234777.611961979,1714376.838521925,2132808.4688973
GHA,ESP,Ghana,2757131.4952479727,3828027.274240856,4762342.097849294
GHA,FRA,Ghana,6683110.793400938,9278893.820626905,11543613.328149144
GHA,GBR,Ghana,11137055.159031365,15462792.027502682,19236828.827837434
GHA,GHA,Ghana,2628080819.46937,189105580.54698297,3213801044.5321493
GHA,HKG,Ghana,1951902.194840601,2710039.347553278,3371484.461076744
GHA,IND,Ghana,31221924.595163092,43348813.471744254,53929051.30991894
GHA,ITA,Ghana,4775870.172115838,6630863.021441974,8249271.97477914
GHA,JPN,Ghana,2832265.05480372,3932343.4142892775,4892118.9018393485
GHA,MYS,Ghana,2438288.640466918,3385342.8587886575,4211610.748060807
GHA,NGA,Ghana,2354791.0000730064,3269413.9503149246,4067386.822359633
GHA,NLD,Ghana,10843533.732222974,15055264.120569987,18729834.710973714
GHA,OAFR,Ghana,9003925.054701965,12501134.147582531,15552312.75976216
GHA,RUS,Ghana,1196185.1424513152,1660794.691235242,2066148.412049315
GHA,SGP,Ghana,2862815.8199291187,3974760.38364693,4944888.671844499
GHA,TUR,Ghana,1437832.2223001092,1996299.7674335197,2483540.931473841
GHA,UKR,Ghana,2466671.3591255685,3424749.692060731,4260635.691612637
GHA,USA,Ghana,5358974.558241296,436984433.1287425,173975450.24534273
GHA,VNM,Ghana,3547037.5751927313,4924740.297659879,6126732.220101951
GHA,ZAF,Ghana,7519288.071234101,10439850.209962243,12987926.832366597
GIB,AUT,Gibraltar,756930.181999947,996883.6155831636,1690010.2627261165
GIB,BEL,Gibraltar,2016182.524671054,2655329.8740963824,4501563.339990281
GIB,BGR,Gibraltar,2556600.9318780676,3367065.604174933,5708164.260477845
GIB,DEU,Gibraltar,8807744.826101474,11599876.33757555,19665194.36212069
GIB,ESP,Gibraltar,3771445.8667105716,4967026.921358614,8420568.199851893
GIB,FRA,Gibraltar,12829240.653199958,16896221.225789852,28644053.153759107
GIB,GBR,Gibraltar,3140227.4428531863,4135706.781718972,7011236.613255364
GIB,GIB,Gibraltar,250906084.41805393,45485246.71664465,312451343.90551347
GIB,GRC,Gibraltar,2896613.512485951,3814865.1222289936,6467315.849816046
GIB,IND,Gibraltar,703007.3545714179,925866.7841134643,1569615.8935801524
GIB,KEN,Gibraltar,1285193.9951889568,1692611.639906609,2869473.424516541
GIB,NLD,Gibraltar,29907970.481083896,39389056.556261785,66776009.534714356
GIB,OAFR,Gibraltar,2160367.0928641954,2845222.2011164273,4823486.557967021
GIB,POL,Gibraltar,35795294.19795407,47142712.96017892,79920732.44061396
GIB,SWE,Gibraltar,862751.1293968117,1136250.7212344343,1926278.4039166002
GIB,USA,Gibraltar,9193592.390986523,59776807.93801725,61970951.79718061
GRC,ALB,Greece,2608030.856036879,10681028.252827974,10619728.07132854
GRC,ARE,Greece,2473485.560422002,10130006.358121037,10071868.58209008
GRC,AUS,Greece,2847819.564140674,11663068.001336815,11596131.731869228
GRC,AUT,Greece,2440319.3687354713,9994176.281715862,9936818.056879753
GRC,BEL,Greece,2646831.118025642,10839932.313935922,10777720.15584057
GRC,BGR,Greece,5598561.127120942,22928559.08339668,22796968.30392649
GRC,BRA,Greece,2633509.6069883336,10785374.893562429,10723475.849494291
GRC,CAN,Greece,3123550.4744107057,12792306.804610597,12718889.647539465
GRC,CHE,Greece,2776848.1117474437,11372408.829724003,11307140.701146282
GRC,CHN,Greece,6407239.431952352,26240450.812499437,26089852.540558033
GRC,CYP,Greece,7207774.7046526475,29518993.259689063,29349578.89230169
GRC,CZE,Greece,1454825.902701787,5958149.050934394,5923954.251559505
GRC,DEU,Greece,19435082.726133622,79595173.19872795,79138363.38153931
GRC,DNK,Greece,1703582.5180898567,6976916.306270987,6936874.633713147
GRC,EGY,Greece,4172650.1940307384,17088829.49312016,16990753.884223256
GRC,ESP,Greece,3521323.1709661456,14421360.157364389,14338593.59461505
GRC,FIN,Greece,1088661.7897511134,4458546.687509544,4432958.35325009
GRC,FRA,Greece,7628533.758085324,31242185.808176313,31062881.754751194
GRC,GBR,Greece,13597657.820591604,55688362.358843364,55368757.669182554
GRC,GIB,Greece,1388675.4020577064,5687233.787534555,5654593.815506274
GRC,GRC,Greece,4711663595.878181,180103636.25153375,5083975950.854756
GRC,IDN,Greece,1068586.1299675426,4376328.070791058,4351211.602723526
GRC,IND,Greece,2469817.9151978623,10114985.745090442,10056934.174833236
GRC,ISR,Greece,1983027.8402694317,8121367.252628366,8074757.387470687
GRC,ITA,Greece,14188404.304872394,58107727.863763094,57774238.03673026
GRC,JPN,Greece,2340240.356547009,9584308.908319661,9529302.979890337
GRC,KOR,Greece,2681569.2792575085,10982200.293898663,10919171.636418901
GRC,LBN,Greece,4481939.128656522,18355503.099139165,18250157.84165492
