AFFILIATE_COUNTRY_CODE,AFFILIATE_COUNTRY_NAME,UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES,COUNTRY_CODE,CONS_2017_x,SHARE_OF_UNRELATED_PARTY_REVENUES,SHARE_OF_RELATED_PARTY_REVENUES,SHARE_OF_TOTAL_REVENUES,CONS_2017_y,SHARE_OF_CONS_2017
SLE,Sierra Leone,73658795.816,4285452.931,77944249.74700001,SLE,3934.2535925146,0.0005412778223097726,6.435085434975985e-05,0.00038455367616190976,3934.2535925146,0.006608240961398726
SLV,El Salvador,3850190713.883,1794927578.546,5645126079.641,SLV,24871.31,0.028292925807445964,0.026952839066284626,0.027851368040231476,24871.31,0.04177555046740059
SOM,Somalia,62405177.0,2801478.0,65206655.0,SOM,1318.2109031636,0.0004585811909251796,4.206731602113039e-05,0.0003217101835204527,1318.2109031636,0.002214157039246774
SRB,Serbia,6091353939.821,3081475029.91,9172820195.52,SRB,44978.7257851229,0.044761996974544256,0.046271783642222494,0.04525595843707754,44978.7257851229,0.07554933893694275
SSD,South Sudan ,43204060.0,872290.0,44076349.0,SSD,5989.1226501331,0.00031748278332105224,1.3098407016607603e-05,0.00021745955724460217,5989.1226501331,0.0100597393352456
STP,Sao Tome and Principe,2023751.0,0.0,2023751.0,STP,338.47383545,1.4871428755278157e-05,0.0,9.984583714801805e-06,338.47383545,0.000568523764720721
SUR,Suriname,45394.0,0.0,45394.0,SUR,2168.4577772609,3.3357544328185465e-07,0.0,2.239604542009927e-07,2168.4577772609,0.0036422897430971684
SVK,Slovak Republic,29590538658.188,23547943740.514,53138492344.701996,SVK,71575.7995269037,0.2174445312123611,0.3535986329287618,0.2621694691165227,71575.7995269037,0.12022360001868468
SVN,Slovenia,6291579230.082,3307444809.81,9599032943.893,SVN,34494.9886944306,0.04623334208524282,0.04966497186011269,0.0473587649910686,34494.9886944306,0.05794013829897171
SWE,Sweden,98966309689.268,71060115662.287,170026415465.767,SWE,388130.0754203802,0.7272487691009138,1.0670468738514116,0.8388596121487392,388130.0754203802,0.6519297758598196
SWZ,Eswatini,611947149.177,45809522.677,657765587.854,SWZ,3993.4991347501,0.004496861733968917,0.0006878810639350007,0.00324521918785665,3993.4991347501,0.006707753819371533
SYC,Seychelles,62391492.0,2323666.0,64715158.0,SYC,1203.4511937602,0.0004584806274158763,3.489243604609995e-05,0.00031928528394433196,1203.4511937602,0.002021398795639744
SYR,Syrian Arab Republic,180636913.0,0.0,180636913.0,SYR,12112.7861062313,0.001327400941248641,0.0,0.0008912086416915275,12112.7861062313,0.02034546259451932
TCD,Chad,139131183.0,307071891.0,446203074.0,TCD,9002.5578858944,0.001022398247423753,0.004611026850792012,0.002201432857181988,9002.5578858944,0.015121310911965499
TGO,Togo,456274203.184,98680128.977,554954333.161,TGO,5797.7781234602,0.003352907203268666,0.001481792172089649,0.0027379791275399076,5797.7781234602,0.00973834400340805
THA,Thailand,164534339054.399,125633316801.353,290166711008.752,THA,297678.0861604056,1.2090720157985222,1.8865243420313518,1.4315959904729323,297678.0861604056,0.5000004387156625
TJK,Tajikistan,173661276.0,292918.0,173954193.0,TJK,6920.3728377758,0.0012761408362909749,4.398490394812122e-06,0.0008582380947800842,6920.3728377758,0.011623930735362597
TKM,Turkmenistan,0.0,0.0,0.0,TKM,7781.8999482857,0.0,0.0,0.0,7781.8999482857,0.01307101049449632
TLS,Timor-Leste,180593169.0,5823778.0,186416948.0,TLS,1884.030543,0.001327079490744369,8.745052060480457e-05,0.0009197256100991945,1884.030543,0.0031645463399885506
TON,Tonga,5120532.0,2513.0,5123045.0,TON,536.9807189886,3.762796254436537e-05,3.773549717724026e-08,2.5275575738910968e-05,536.9807189886,0.0009019494801893953
TTO,Trinidad and Tobago,2303913820.048,827571014.647,3131484835.6949997,TTO,18253.5316663041,0.016930190637654816,0.01242690158662066,0.015449812004356812,18253.5316663041,0.030659878121979973
TUN,Tunisia,1826329961.902,2769291004.722,4595629884.624001,TUN,37045.2896865991,0.013420690545455177,0.041583992396197325,0.022673466896507177,37045.2896865991,0.062223797977750066
TUR,Turkey,88966520267.669,29063246585.076,118031392723.694,TUR,626968.0841165092,0.6537658376774859,0.4364170551024961,0.5823316809352392,626968.0841165092,1.053098402917204
TWN,Chinese Taipei,130223469909.338,56028777995.768,186255425970.10602,TWN,388018.7348244907,0.9569403820044209,0.8413345777570729,0.9189287085884547,388018.7348244907,0.6517427605927245
TZA,Tanzania,2398027232.1219997,332720628.767,2730740075.677,TZA,37595.1450817351,0.017621778141539743,0.004996171248566149,0.013472656907377055,37595.1450817351,0.06314737264306831
UGA,Uganda,2287267411.368,147387219.38,2434654630.748,UGA,25252.8385744812,0.01680786537100103,0.0022131834464286827,0.01201185964940019,25252.8385744812,0.04241639191153822
UKI,UK Caribbean Islands,35260856258.95,95708582750.32,130969439007.27,UKI,4801.1450593125,0.25911256459173027,1.4371710920065126,0.646164141660074,4801.1450593125,0.008064331059627351
UKR,Ukraine,12943917420.645,9114385447.564,22058312785.209,UKR,98438.3485046361,0.0951177025905489,0.13686266069591363,0.10882913491393072,98438.3485046361,0.165343771433149
URY,Uruguay,16651241117.619,13995901479.07,30647142597.688,URY,50540.3993048988,0.12236077756978461,0.21016406715335403,0.1512038590153059,50540.3993048988,0.0848911055269858
USA,United States,2142130949402.68,594785124769.9299,2737234930859.45,USA,16041311.3,15.741337644067038,8.93136187696784,13.504700585321967,16041311.3,26.94408174625435
UZB,Uzbekistan,435987518.952,19798336.395,455785853.347,UZB,43228.1824828083,0.0032038315614347584,0.000297294097551761,0.0022487114317747093,43228.1824828083,0.07260900688080202
VCT,Saint Vincent and the Grenadines,44580574.0,1330663.0,45911236.0,VCT,795.5004266667,0.0003275980247127269,1.9981388730743355e-05,0.0002265123423247338,795.5004266667,0.0013361768327061754
VEN,Venezuela,21479200970.739998,308630169.289,21787710472.7,VEN,243003.6846309879,0.15783878894027045,0.004634426136894644,0.10749406382926416,243003.6846309879,0.40816558078630083
VNM,Viet Nam,36316773647.982,21886612966.497,58766544169.691,VNM,166809.9929876592,0.26687191849566844,0.3286518988526055,0.28993659787784054,166809.9929876592,0.2801854538632141
VUT,Vanuatu,53180927.0,2480202.0,55661128.0,VUT,698.4747565081,0.0003907972705239669,3.7242998635091775e-05,0.00027461540089482295,698.4747565081,0.0011732058922794765
WSM,Samoa,117272296.0,34044906.0,151317202.0,WSM,928.545150112,0.0008617693554848851,0.0005112222261290926,0.0007465539341838869,928.545150112,0.0015596478343828254
YEM,Yemen,220323460.0,0.0,220323460.0,YEM,23454.4407697942,0.0016190354636051454,0.0,0.0010870102254204133,23454.4407697942,0.03939568016574903
ZAF,South Africa,84249731380.97699,21638371965.088,105887348451.59,ZAF,279323.4865754354,0.6191047603601044,0.32492428340973056,0.52241658927076,279323.4865754354,0.46917080001666145
ZMB,Zambia,4311144680.738,1940476194.885,6251620873.623,ZMB,15702.4000951151,0.03168022201016408,0.02913841383787697,0.03084363242606983,15702.4000951151,0.026374823345967566
ZWE,Zimbabwe,1183962995.944,858874726.321,2042837722.2649999,ZWE,22263.529257,0.008700290373206425,0.012896961723314402,0.010078751908564804,22263.529257,0.037395343874458274
