UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES,COUNTRY_CODE,COUNTRY_NAME,CONS_2017_x,SHARE_OF_UNRELATED_PARTY_REVENUES,SHARE_OF_RELATED_PARTY_REVENUES,SHARE_OF_TOTAL_REVENUES,CONS_2017_y,SHARE_OF_CONS_2017
4463126765.36095,242419835.7521452,4899697319.120587,SEN,Senegal,17643.3168257694,0.0257124869684155,0.003363312503148163,0.019807870939892183,17643.3168257694,0.02963491961087967
514803467773.7177,241618678566.7329,773161960485.0444,SGP,Singapore,155786.0854137625,2.9658304933573416,3.3521973154395175,3.125640489904897,155786.0854137625,0.2616689459992825
69801763.2490194,2180821.108314831,61613400.6005872,SLB,Solomon Islands,1316.1894510358,0.00040213442778331757,3.025652945423134e-05,0.0002490827918087302,1316.1894510358,0.0022107616702299287
67299775.48497044,901207.2775348197,66466202.33430043,SLE,Sierra Leone,3934.2535925146,0.00038772024437326135,1.250327430945037e-05,0.00026870107926154155,3934.2535925146,0.006608240961398726
3630111848.847851,677576955.1733978,4564633246.548256,SLV,El Salvador,24871.31,0.020913410824853044,0.009400645941818664,0.018453316673813842,24871.31,0.04177555046740059
65889499.49038992,11449451.773374708,72486147.25829801,SOM,Somalia,1318.2109031636,0.00037959551365444026,0.00015884873522872313,0.00029303774423357397,1318.2109031636,0.002214157039246774
4872199383.150978,1328193101.2223613,6109451190.839214,SRB,Serbia,44978.7257851229,0.028069192235157133,0.018427239875302866,0.02469850948332334,44978.7257851229,0.07554933893694275
55827549.41424405,12664839.155808771,67322583.872127,SSD,South Sudan,5989.1226501331,0.00032162768665528385,0.00017571091800690295,0.00027216314923683943,5989.1226501331,0.0100597393352456
1849039.024174487,0.0,1725734.0198520548,STP,Sao Tome and Principe,338.47383545,1.0652485199876053e-05,0.0,6.976577228232974e-06,338.47383545,0.000568523764720721
40280.961741406754,0.0,31971.465076216988,SUR,Suriname,2168.4577772609,2.3206235410779362e-07,0.0,1.29250158273581e-07,2168.4577772609,0.0036422897430971684
32410197159.502712,16581662537.281515,51436964075.995,SVK,Slovakia,71575.7995269037,0.18671814983505056,0.23005259764156452,0.20794279311523822,71575.7995269037,0.12022360001868468
6816541475.535941,2717812561.605382,9635498907.727036,SVN,Slovenia,34494.9886944306,0.039270727244335134,0.03770670391430471,0.03895316513959379,34494.9886944306,0.05794013829897171
137198776421.97166,71031829886.70049,220545682072.22598,SWE,Sweden,388130.0754203802,0.7904148674896975,0.9854896602755372,0.8915939337292011,388130.0754203802,0.6519297758598196
957209587.3515427,260292497.22221574,1104956691.6969516,SWZ,Eswatini,3993.4991347501,0.00551457315347583,0.003611276311886495,0.004466977880019694,3993.4991347501,0.006707753819371533
62830609.99750033,32861424.01624351,69645576.0130147,SYC,Seychelles,1203.4511937602,0.00036197296776706485,0.0004559166452785087,0.0002815542453646603,1203.4511937602,0.002021398795639744
329858841.9518783,250635739.97782746,268190008.68713155,SYR,Syrian Arab Republic,12112.7861062313,0.0019003473620625175,0.003477299270448662,0.0010842043361969813,12112.7861062313,0.02034546259451932
147122772.2358864,77571176.40845776,416982329.0781998,TCD,Chad,9002.5578858944,0.0008475879271975939,0.0010762160063717851,0.0016857229376934409,9002.5578858944,0.015121310911965499
417188228.29276294,20881475.861461118,473775535.1718587,TGO,Togo,5797.7781234602,0.0024034600510582822,0.0002897078476731756,0.001915319262383923,5797.7781234602,0.00973834400340805
227430486253.12436,102956714592.95561,340236783691.75653,THA,Thailand,297678.0861604056,1.3102481111201252,1.4284128375847245,1.375465842363489,297678.0861604056,0.5000004387156625
189177418.2623497,108555399.54343353,252179476.3823497,TJK,Tajikistan,6920.3728377758,0.0010898686408688117,0.0015060885238036613,0.0010194789997288475,6920.3728377758,0.011623930735362597
112561804.35173066,158398290.23078364,81042871.29349558,TKM,Turkmenistan,7781.8999482857,0.000648478987869649,0.002197604615800388,0.0003276297760099139,7781.8999482857,0.01307101049449632
148449261.27406886,1043087.776619539,118297912.4220709,TLS,Timor-Leste,1884.030543,0.0008552299534946567,1.447171247394292e-05,0.0004782397011690548,1884.030543,0.0031645463399885506
4209124.835337656,450.09950287337557,3251021.622477846,TON,Tonga,536.9807189886,2.424915830691194e-05,6.244642815543203e-09,1.3142815265249492e-05,536.9807189886,0.0009019494801893953
2218155069.626713,356035908.17868096,2698849692.450028,TTO,Trinidad and Tobago,18253.5316663041,0.012778996949930694,0.004939612378796328,0.010910565064009456,18253.5316663041,0.030659878121979973
2749233574.0507636,1217866448.5093646,5589782066.614581,TUN,Tunisia,37045.2896865991,0.015838589437912522,0.016896577133333646,0.022597657476829222,37045.2896865991,0.062223797977750066
143853524520.8481,65851658440.08025,234982178304.5538,TUR,Turkey,626968.0841165092,0.8287534880949785,0.9136203953665301,0.9499559580685972,626968.0841165092,1.053098402917204
240234724707.42752,85706423471.66281,323502395082.1713,TWN,"China, Taiwan Province of",388018.7348244907,1.3840145156399235,1.1890837429535874,1.3078141920170225,388018.7348244907,0.6517427605927245
2209926907.114022,107821199.52382568,2369594231.9593124,TZA,"Tanzania, United Republic of",37595.1450817351,0.012731593743052596,0.0014959022942069898,0.00957949311346182,37595.1450817351,0.06314737264306831
2118969155.5149462,65275886.92260361,2131509004.3016872,UGA,Uganda,25252.8385744812,0.01220757770550264,0.000905632189543036,0.008616992543532017,25252.8385744812,0.04241639191153822
15884415893.623394,7604774980.989469,34264186970.661285,UKI,"United Kingdom Islands, Caribbean",4801.1450593125,0.09151159223967334,0.10550801133014907,0.1385188817126788,4801.1450593125,0.008064331059627351
10468016749.757942,4605067317.742883,15590424623.83191,UKR,Ukraine,98438.3485046361,0.06030721474287731,0.06389031837905844,0.06302697875680337,98438.3485046361,0.165343771433149
15206537117.41366,3380500575.310021,22954315661.831806,URY,Uruguay,50540.3993048988,0.08760626977947908,0.046900781928853115,0.0927967775414986,50540.3993048988,0.0848911055269858
2572697925938.465,1152594430262.746,3692186813164.2256,USA,United States of America,16041311.3,14.821551206604033,15.990998617477297,14.926301589228613,16041311.3,26.94408174625435
538764480.2937484,426399599.6865544,883986748.869078,UZB,Uzbekistan,43228.1824828083,0.003103872107356065,0.005915832343147973,0.003573668799058859,43228.1824828083,0.07260900688080202
39559157.50328133,253213.1364087492,32335759.7563545,VCT,Saint Vincent and the Grenadines,795.5004266667,0.0002279039729901903,3.513057852723058e-06,0.00013072288230902166,795.5004266667,0.0013361768327061754
19444567186.116352,383622077.6894855,21615066178.526333,VEN,Venezuela (Bolivarian Rep. of),243003.6846309879,0.11202195381494211,0.005322340584769186,0.0873826306679539,243003.6846309879,0.40816558078630083
75856152619.01312,47035412637.2084,123692777468.62288,VNM,Viet Nam,166809.9929876592,0.43701432610614444,0.6525653766022578,0.5000493729957661,166809.9929876592,0.2801854538632141
44696908.619523175,1464142.148650649,37660848.32456595,VUT,Vanuatu,698.4747565081,0.00025750303337283815,2.0313385576160996e-05,0.00015225047069514656,698.4747565081,0.0011732058922794765
97272289.22666922,6944554.767218066,98085738.4112471,WSM,Samoa,928.545150112,0.0005603946740971406,9.634817136524282e-05,0.00039652850389597545,928.545150112,0.0015596478343828254
196600082.00627562,24193370.59128625,173968922.050998,YEM,Yemen,23454.4407697942,0.0011326312946809067,0.0003356567978462136,0.0007032993532255218,23454.4407697942,0.03939568016574903
89457751556.32425,15073478805.465109,112631896468.30354,ZAF,South Africa,279323.4865754354,0.5153743982733849,0.20912818282821155,0.4553338550634963,279323.4865754354,0.46917080001666145
4786438478.664981,1744683657.3839905,6673788634.013754,ZMB,Zambia,15702.4000951151,0.027575115715505017,0.024205594978281043,0.026979940868345372,15702.4000951151,0.026374823345967566
1739304548.115479,706175786.1702886,2669577402.5796337,ZWE,Zimbabwe,22263.529257,0.01002029471235694,0.009797423728458234,0.010792226786743799,22263.529257,0.037395343874458274
