PARENT_COUNTRY_CODE,AFFILIATE_COUNTRY_CODE,OTHER_COUNTRY_CODE,UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES
IND,GRC,MKD,8064.856120508312,3670.409836689628,3688.651861088868
IND,GRC,NLD,16452.811318285025,7487.865821966533,7525.080693629406
IND,GRC,NOR,3789.657148700148,1724.717052409547,1733.2889372811876
IND,GRC,POL,8397.087585291149,3821.612241069269,3840.6057450232843
IND,GRC,ROU,13458.634798622339,6125.181257438633,6155.623554326313
IND,GRC,RUS,13713.342239600357,6241.101576769121,6272.120000407675
IND,GRC,SAU,12166.186687743508,5536.973087485367,5564.491975744162
IND,GRC,SGP,16713.061997357825,7606.308933436915,7644.112470187748
IND,GRC,SRB,7760.398914962781,3531.847820779179,3549.4011886557114
IND,GRC,SWE,5509.68976133575,2507.5239030848647,2519.9863566682516
IND,GRC,TUR,26715.592588231666,12158.576962022438,12219.005379411732
IND,GRC,UKR,4704.385949913696,2141.020770629619,2151.661694906438
IND,GRC,USA,37602.66428898678,17113.409939337627,17198.463994758633
IND,GRC,ZAF,3633.3777763455287,1653.5924920961359,1661.8108862072481
IND,GRC,GRC,1252538.0946342482,47619.110662026076,1881576.0111888112
IND,GTM,ARE,1515.133927327933,476.82030803086724,4151.591721346413
IND,GTM,BLZ,1075.5155580781197,338.4701843481349,2947.001190166056
IND,GTM,CAN,8222.068459431908,2587.5265181284967,22529.144607513575
IND,GTM,CHE,1618.593747913691,509.379636701911,4435.080148929392
IND,GTM,CHL,1605.1841425089797,505.159566076918,4398.33672593516
IND,GTM,CHN,2692.9330375616823,847.4796434274182,7378.858266739584
IND,GTM,COL,1191.324175299658,374.9157417607313,3264.326337366362
IND,GTM,CRI,6313.990035229037,1987.0445900523475,17300.852608554316
IND,GTM,DEU,3618.6283558517416,1138.8006407654075,9915.33966325863
IND,GTM,DOM,2791.955207260869,878.6424209259857,7650.18716548447
IND,GTM,ESP,2747.100342014194,864.5263680293803,7527.281141230484
IND,GTM,FRA,1762.4235462464117,554.6436014960818,4829.18563971866
IND,GTM,GBR,2303.1315437493745,724.8071423381805,6310.770076322221
IND,GTM,HND,10705.465254505769,3369.064046549042,29333.856316022076
IND,GTM,ITA,2765.7327322262154,870.3900754416455,7578.335424655807
IND,GTM,JPN,3998.6051001913756,1258.3812435178768,10956.50723112285
IND,GTM,KOR,2117.4242946409827,666.3641320363837,5801.916922098355
IND,GTM,MEX,8464.588208498035,2663.848709432876,23193.66868972563
IND,GTM,MYS,1040.550430343266,327.4664818528221,2851.193861043777
IND,GTM,NIC,6746.262439459883,2123.082901399582,18485.314590694903
IND,GTM,NLD,6275.008205288093,1974.7768110627846,17194.039184640587
IND,GTM,PAN,3111.5819145698606,979.2305618718777,8525.9906624898
IND,GTM,PER,1535.399476147853,483.1979787149172,4207.120993836337
IND,GTM,SAU,2098.7284242329497,660.4804470854533,5750.688697708818
IND,GTM,SLV,15114.50825820242,4756.612173632169,41414.99719938211
IND,GTM,TWN,1976.4079808150907,621.9855850425731,5415.5206105281695
IND,GTM,UKR,1183.8036020455804,372.54897933075773,3243.719347384644
IND,GTM,USA,76065.10744860163,23938.073928558504,208424.6578280143
IND,GTM,GTM,1423232.8441517574,13361.279582388874,1179089.5171480866
IND,GUM,AUS,0.0,3007.5112256835405,1338.765654817118
IND,GUM,BRB,0.0,1455.6040612632994,647.9486119918698
IND,GUM,CHE,0.0,2522.980024287239,1123.0810962435366
IND,GUM,FRA,0.0,8770.922764896774,3904.2947066735055
IND,GUM,HKG,0.0,18411.892921672268,8195.882919141228
IND,GUM,ITA,0.0,1233.465124243968,549.0655298808551
IND,GUM,JPN,0.0,45417.30234112723,20217.0897948775
IND,GUM,KOR,0.0,14554.715036539985,6478.896052047625
IND,GUM,PHL,0.0,11939.63508995738,5314.817531845235
IND,GUM,PLW,0.0,34096.36884611332,15177.681524622845
IND,GUM,POL,0.0,1115.1298417745088,496.38967930703467
IND,GUM,SGP,0.0,3979.219257428437,1771.3124490902949
IND,GUM,THA,0.0,11344.053751369436,5049.700037372599
IND,GUM,TWN,0.0,24518.827505388203,10914.328059785916
IND,GUM,GUM,0.0,39790.37220825443,140978.74635230284
IND,GUY,ARE,18373.628343682645,4631.914801087596,49925.16640823114
IND,GUY,BEL,28857.19945458744,7274.779198284906,78411.32180847376
IND,GUY,BRB,5857.135524079527,1476.559350090907,15915.118138098942
IND,GUY,CAN,180853.62119415074,45592.4409251208,491418.8403486261
IND,GUY,CHE,8074.734979381593,2035.606890824968,21940.820833387475
IND,GUY,CHN,16695.787843209804,4208.938233659831,45366.10683514591
IND,GUY,DEU,6899.864924048489,1739.4270673921578,18748.441956260558
IND,GUY,FRA,23018.295024665444,5802.815830723346,62545.741540227944
IND,GUY,GBR,28976.700032012017,7304.904793674002,78736.0310113707
IND,GUY,HKG,6705.496017662691,1690.4274796395769,18220.299130337266
IND,GUY,IND,4340.659318152637,1094.262045914455,11794.520642664445
IND,GUY,ITA,7285.463356187059,1836.6348181798735,19796.197224364158
IND,GUY,JAM,14104.719425263302,3555.7407306286177,38325.607293009
IND,GUY,JPN,3715.008287294143,936.5380397496318,10094.489965825846
IND,GUY,MEX,13185.33300440062,3323.967262097727,35827.4333234229
IND,GUY,NLD,15336.38532578926,3866.238548910797,41672.31290242363
IND,GUY,PAN,5824.704574815238,1468.383643523824,15826.99615650061
IND,GUY,PRT,10982.97217224581,2768.7613144765605,29843.137299817736
IND,GUY,TTO,27650.8445869631,6970.662185455784,75133.39181081859
IND,GUY,UKR,21385.11374942296,5391.09766705124,58108.03084878888
IND,GUY,USA,141021.64237895605,35550.965785881715,383186.64290127356
IND,GUY,VEN,6384.541069746313,1609.5160806535778,17348.19434599402
IND,GUY,GUY,4691636.149413283,35282.41730697812,3854394.157274937
IND,HKG,ARE,19102394.861915633,15772134.689898686,53817056.59599624
IND,HKG,AUS,10413235.893962804,8597820.339517295,29337143.824314006
IND,HKG,BEL,4286198.585910598,3538954.245962849,12075480.249835936
IND,HKG,BGD,6236093.930646252,5148910.077715198,17568908.109665282
IND,HKG,CAN,10153125.936528986,8383057.252873688,28604337.681336276
IND,HKG,CHE,33020407.113736615,27263718.09806236,93028184.75424355
IND,HKG,CHN,239556562.32520646,197792915.18965948,674901192.5358701
IND,HKG,DEU,14867345.190679949,12275412.194317212,41885677.860958934
IND,HKG,FRA,8773141.273842216,7243655.406810734,24716515.59252133
IND,HKG,GBR,39373234.7094955,32509010.807500485,110925965.88257676
IND,HKG,IDN,11332313.258170484,9356668.22657573,31926454.68733443
IND,HKG,IND,60791605.50179751,50193360.40954314,171267806.86406705
IND,HKG,ISR,9806086.613566864,8096519.8326174235,27626625.984981164
IND,HKG,JPN,26085415.623169005,21537754.38235029,73490276.95584922
IND,HKG,KOR,14497862.69509633,11970344.283825893,40844737.15589074
IND,HKG,MAC,22455731.11616622,18540859.315521713,63264389.6809282
IND,HKG,MYS,15487583.918818017,12787520.169824954,43633072.518881306
IND,HKG,NLD,24346396.365000922,20101911.06707897,68590948.96504599
IND,HKG,PHL,16728689.17434073,13812254.471253918,47129630.5295849
IND,HKG,SGP,42757646.23883962,35303393.128289156,120460847.1440873
IND,HKG,SWE,5336933.228774642,4406506.635618163,15035708.333861494
IND,HKG,THA,17141936.898307864,14153457.697855532,48293870.73662016
IND,HKG,TWN,15364137.318942495,12685594.918340988,43285287.19143373
IND,HKG,USA,68808975.5200929,56813003.689947486,193855092.86378577
IND,HKG,VNM,8363424.376830872,6905367.45228448,23562222.762005303
IND,HKG,HKG,2019257444.3301604,46228433.01675415,1326635023.5383248
IND,HND,AUS,0.0,0.0,0.0
IND,HND,BEL,0.0,0.0,0.0
IND,HND,CAN,0.0,0.0,0.0
IND,HND,CHE,0.0,0.0,0.0
IND,HND,CHN,0.0,0.0,0.0
IND,HND,CRI,0.0,0.0,0.0
IND,HND,DEU,0.0,0.0,0.0
IND,HND,DOM,0.0,0.0,0.0
IND,HND,ESP,0.0,0.0,0.0
IND,HND,FRA,0.0,0.0,0.0
IND,HND,GBR,0.0,0.0,0.0
IND,HND,GTM,0.0,0.0,0.0
IND,HND,ITA,0.0,0.0,0.0
IND,HND,JPN,0.0,0.0,0.0
IND,HND,KOR,0.0,0.0,0.0
IND,HND,MEX,0.0,0.0,0.0
IND,HND,NIC,0.0,0.0,0.0
IND,HND,NLD,0.0,0.0,0.0
IND,HND,PAN,0.0,0.0,0.0
IND,HND,SLV,0.0,0.0,0.0
IND,HND,SWE,0.0,0.0,0.0
IND,HND,TWN,0.0,0.0,0.0
IND,HND,USA,0.0,0.0,0.0
IND,HND,HND,0.0,0.0,0.0
IND,HRV,AUT,70782.8119599279,215537.18639133233,237090.07136194312
IND,HRV,BEL,20317.51622435007,61867.84842534702,68054.39397145847
IND,HRV,BIH,47472.82337370826,144557.11064169733,159012.26257862386
IND,HRV,CAN,4563.226009626838,13895.250382812246,15284.721676154839
IND,HRV,CHE,20059.953856501677,61083.558192320386,67191.67774865712
IND,HRV,CHN,14463.127079108184,44040.94201309888,48444.86587003493
IND,HRV,CZE,18834.10996841566,57350.802523576254,63085.66095082982
IND,HRV,DEU,146725.65782150647,446786.93290920084,491463.89808903047
IND,HRV,DNK,6829.871583781925,20797.29900269942,22876.948461845393
IND,HRV,ESP,7851.090156148068,23906.960397657593,26297.563968552044
IND,HRV,FIN,4797.096713483434,14607.398319477272,16068.081651995006
IND,HRV,FRA,24274.24007739139,73916.269546209,81307.61060275242
IND,HRV,GBR,30140.698886381455,91779.92868546727,100957.56656173254
IND,HRV,HUN,32188.813915290153,98016.54091537835,107817.81589226684
IND,HRV,ITA,85630.9981937834,260750.65270108453,286824.7094231322
IND,HRV,JPN,6797.449126497582,20698.57100609317,22768.348047444983
IND,HRV,MLT,4647.531629392558,14151.965192214957,15567.106973559854
IND,HRV,MNE,5993.942938637965,18251.85466092547,20076.96953132657
IND,HRV,NLD,25350.307739932923,77192.94915145276,84911.94549476949
IND,HRV,NOR,7561.761459113616,23025.940110749798,25328.445060620117
IND,HRV,POL,19971.618901670798,60814.57385704092,66895.79602024452
IND,HRV,ROU,7132.6330280511,21719.222673695953,23891.06093406621
IND,HRV,RUS,15047.018428233712,45818.92024063811,50400.63504335012
IND,HRV,SAU,4725.1479415685435,14388.310726974922,15827.086147643431
IND,HRV,SRB,27553.466294524384,83901.67663602163,92291.51977934976
IND,HRV,SVK,13053.908573564482,39749.801504758485,43724.62790840836
IND,HRV,SVN,77973.62957774944,237433.584037641,261176.02408059465
IND,HRV,SWE,12831.899928101302,39073.774126462544,42981.00040706478
IND,HRV,TUR,9628.326397711431,29318.73323420631,32250.49315675434
IND,HRV,USA,25376.64123328793,77273.13594975072,85000.15066274561
IND,HRV,HRV,1716469.6809825571,436619.3058440147,2708504.941943048
IND,HUN,AUT,12352780.98478371,6860854.493711641,22059674.13520409
IND,HUN,BEL,4173508.6846596813,2318007.2446004995,7453078.112325071
IND,HUN,BGR,2670150.5303484667,1483027.5293955242,4768371.645541718
IND,HUN,CAN,1358289.1106109847,754406.9598395888,2425641.2542555206
IND,HUN,CHE,3756741.215179289,2086530.5456013351,6708812.138677839
IND,HUN,CHN,9025925.217921214,5013086.4999193745,16118554.139454711
IND,HUN,CZE,8283622.3713155165,4600804.2917993525,14792945.03767213
IND,HUN,DEU,65023243.04539291,36114540.50656427,116118917.23511022
IND,HUN,DNK,2464632.8169069756,1368880.9959518178,4401356.817616237
IND,HUN,ESP,6226168.334380265,3458074.343595748,11118730.651546473
IND,HUN,FRA,10925505.34253179,6068131.744399436,19510836.297961175
IND,HUN,GBR,10319692.041510593,5731657.1550918585,18428971.086899642
IND,HUN,HRV,3832526.1131179766,2128622.2137219473,6844149.287046006
IND,HUN,ITA,13060472.142736576,7253913.033904476,23323473.465252586
IND,HUN,JPN,3045325.6974111022,1691403.4598067738,5438361.823398612
IND,HUN,KOR,1982119.029379637,1100888.153569797,3539680.6548389886
IND,HUN,MEX,2815813.6462108535,1563930.2382076965,5028497.75588083
IND,HUN,NLD,7010949.366131036,3893949.3481715857,12520197.564077048
IND,HUN,POL,8315256.079457895,4618373.960437431,14849436.713042125
IND,HUN,ROU,14193395.6639881,7883149.757309901,25346655.4296784
IND,HUN,RUS,5150605.146025354,2860696.10600006,9197983.131117094
IND,HUN,SRB,2561764.409620828,1422828.8256084018,4574815.028050013
IND,HUN,SVK,8805768.305100702,4890809.213006662,15725396.5370156
IND,HUN,SVN,1859831.0232968563,1032968.2076812095,3321297.962864366
IND,HUN,SWE,3731968.8207775992,2072771.7172322262,6664573.440628939
IND,HUN,TUR,3431331.9703317205,1905795.0915721676,6127694.258359013
IND,HUN,UKR,2909211.82347847,1615804.4926772234,5195288.809481116
IND,HUN,USA,12892185.97643393,7160445.263227636,23022946.968856994
IND,HUN,HUN,341392175.09095997,12830533.607394367,300729507.61814743
IND,IDN,ARE,1194415.678277283,4834417.103416064,7006778.743342734
IND,IDN,AUS,3093666.144954542,12521664.605909027,18148316.852915864
IND,IDN,BGD,980747.3707797665,3969591.1144322227,5753340.277716649
IND,IDN,BRA,942747.6277453675,3815786.52948582,5530423.083486633
IND,IDN,CAN,884956.7365649119,3581876.946896104,5191405.440595273
IND,IDN,CHE,1136817.109917976,4601285.950608247,6668889.320282704
IND,IDN,CHN,18398004.888581153,74466227.39444722,107927877.97222765
IND,IDN,DEU,3096387.084479074,12532677.653388219,18164278.650445104
IND,IDN,EGY,681190.4589160932,2757129.5865921252,3996055.0706980303
IND,IDN,ESP,1653165.2664968134,6691213.607186266,9697933.02213614
IND,IDN,FRA,1592199.993302149,6444455.661182231,9340293.560371397
IND,IDN,GBR,1333896.572246058,5398968.315917703,7825012.948349521
IND,IDN,HKG,1945973.1152458584,7876358.191062221,11415626.324234972
IND,IDN,IND,10261444.249149185,41533364.377289034,60196521.82114406
IND,IDN,ITA,1451229.0194476303,5873873.325834409,8513318.127114518
IND,IDN,JPN,12826641.39393916,51916042.01284479,75244690.6902279
IND,IDN,KOR,6141133.744451543,24856339.83921118,36025620.027618684
IND,IDN,MEX,963689.7451577722,3900550.094165664,5653275.442003448
IND,IDN,MYS,6072843.86201701,24579935.41683459,35625012.34527665
IND,IDN,NLD,2377582.1490327944,9623302.854362302,13947566.467330562
IND,IDN,PAK,1554576.8829295158,6292175.503129128,9119585.799403606
IND,IDN,PHL,4182347.957108003,16928122.147092484,24534830.960519403
IND,IDN,RUS,2007207.2632387972,8124204.412234688,11774843.08128764
IND,IDN,SAU,1170770.1587585509,4738711.474245665,6868067.466730803
IND,IDN,SGP,10386405.022921951,42039145.16447234,60929576.911885604
IND,IDN,THA,4639119.131106584,18776910.9867627,27214379.304326363
IND,IDN,TUR,957278.8040364841,3874601.704530951,5615667.055919424
IND,IDN,TWN,3192624.22832457,12922199.075998489,18728832.83880707
IND,IDN,USA,13578442.46187641,54958969.20084387,79654967.4789944
IND,IDN,VNM,2283277.075185414,9241601.516847832,13394346.34569231
IND,IDN,IDN,1064550754.8038116,73471083.23277639,1038966987.5689149
IND,IMN,ARE,434246.7508923149,121479.19799639717,750735.8083141355
IND,IMN,AUS,391258.75784190424,109453.43865908994,676417.17347303
IND,IMN,AUT,991600.120551741,277397.0953846648,1714301.1812917634
IND,IMN,BEL,1813840.1136428404,507416.21404478233,3135808.6642447696
IND,IMN,BRA,397320.83886382164,111149.28725028486,686897.4390978233
IND,IMN,CAN,479514.2836012605,134142.6515684932,828995.3639442114
IND,IMN,CHE,1507260.5695929148,421651.5259803191,2605786.87054809
IND,IMN,CHN,2122787.4894447494,593843.2957866428,3669924.0201399564
IND,IMN,CZE,753148.7884917002,210691.06587424575,1302061.0133461677
IND,IMN,DEU,5583787.606953677,1562047.473886946,9653380.9267357
IND,IMN,DNK,626766.8523036396,175336.10646969132,1083569.0043087127
IND,IMN,ESP,1448403.5798663523,405186.46344669507,2504033.5478887684
IND,IMN,FIN,391058.8338508067,109397.510535163,676071.5402616137
IND,IMN,FRA,3143257.623453531,879316.6889759541,5434136.347212718
IND,IMN,GBR,3215269.520608233,899461.7965549433,5558632.177538633
IND,IMN,HKG,397659.0202897657,111243.8924679786,687482.0949545252
IND,IMN,HUN,575571.101502781,161014.2520509027,995060.6083777029
IND,IMN,IND,558636.8153022568,156276.9373742725,965784.223435617
IND,IMN,IRL,893097.9988876504,249841.42866727672,1544008.4392592816
IND,IMN,ISR,264551.40639010596,74007.44533160252,457362.5790148254
IND,IMN,ITA,2194087.584682671,613789.278960429,3793189.270878907
IND,IMN,JPN,787099.6684476839,220188.72051380255,1360756.0784315304
IND,IMN,KOR,498177.3486711068,139363.5868367037,861260.5017075676
IND,IMN,LUX,403828.4445153936,112969.7699915036,698147.9379881052
IND,IMN,MEX,363909.625831671,101802.60277908905,629135.3626495703
IND,IMN,NLD,2287124.8427828574,639816.1668405808,3954034.230615854
IND,IMN,NOR,493919.0874346962,138172.35130346057,853898.7213724002
IND,IMN,POL,983262.4424487677,275064.65548265044,1699886.810896967
IND,IMN,PRT,428560.24477205373,119888.41533314993,740904.8452501511
IND,IMN,ROU,468935.50581039966,131183.2708956956,810706.5286691561
IND,IMN,RUS,1013589.303716049,283548.5019983171,1752316.5888062757
IND,IMN,SAU,358946.84069893276,100414.27884456413,620555.5851372234
IND,IMN,SGP,554486.0993165576,155115.7872953889,958608.3698127561
IND,IMN,SVK,338275.956569817,94631.66234663632,584819.2834300682
IND,IMN,SWE,1023803.1245772055,286405.78708828625,1769974.4781155677
IND,IMN,TUR,673798.9461001819,188493.1905992905,1164879.1738851096
IND,IMN,USA,4391053.678485491,1228383.8120272446,7591354.974780316
IND,IMN,IMN,92966038.18280642,2172511.3925568615,75715155.23418443
IND,IND,ARE,6114657736.977186,600119948.4234114,6714778237.48335
IND,IND,AUS,1742185842.9906945,170985936.28830513,1913171936.5781972
IND,IND,BEL,1134799111.103618,111374276.91301982,1246173490.47585
IND,IND,BGD,2120145467.023573,208080589.79754198,2328226248.2456875
IND,IND,BRA,1044420143.6701719,102504079.49432771,1146924317.4635384
IND,IND,CAN,1231346875.4747784,120849907.7442329,1352196894.3953683
IND,IND,CHE,1303305000.2498474,127912201.00514854,1431217318.9283378
IND,IND,CHN,5350126485.594078,525085420.75499403,5875212389.40351
IND,IND,DEU,3739788639.82246,367039638.55125064,4106828616.0332975
IND,IND,EGY,776084044.4416051,76168370.6196729,852252485.1326759
IND,IND,ESP,1353455612.391363,132834207.12002344,1486289941.7127476
IND,IND,FRA,2384083425.9032464,233984645.44271585,2618068286.6010747
IND,IND,GBR,4722576924.786159,463494890.8733723,5186072242.053514
IND,IND,HKG,4502500828.305764,441895635.22405595,4944396870.053481
IND,IND,IDN,1327253880.63812,130262651.59153143,1457516652.0653
IND,IND,IRL,709591602.5986809,69642504.00770961,779234170.6742913
IND,IND,IRN,685783389.0482349,67305859.09600103,753089310.0625309
IND,IND,ISR,733573188.3771577,71996164.44784501,805569419.0581628
IND,IND,ITA,1845524253.791913,181128031.63162392,2026652452.0529957
IND,IND,JPN,2105275575.8008368,206621191.94773498,2311896957.8305655
IND,IND,KOR,2055284629.2669368,201714856.13205406,2256999670.9673815
IND,IND,KWT,659685182.2890352,64744463.97496895,724429705.8259333
IND,IND,LKA,1264977610.4644632,124150578.98628812,1389128303.6635742
IND,IND,MEX,1539603749.8193624,151103620.6240457,1690707509.4517896
IND,IND,MYS,1875453216.767629,184065394.35737997,2059518780.456706
IND,IND,NGA,577148778.5797541,56643970.951862484,633792801.6414647
IND,IND,NLD,1706998233.6482413,167532466.4111546,1874530854.18156
IND,IND,NPL,1799339538.6909955,176595256.4483617,1975934957.5988712
IND,IND,PHL,632446280.8941185,62071115.96378348,694517453.9604739
IND,IND,POL,701679010.1762317,68865926.6814367,770545000.2111537
IND,IND,QAT,623567841.0099163,61199746.03359638,684767643.3444643
IND,IND,RUS,1046712960.0297256,102729106.78033897,1149442161.3161182
IND,IND,SAU,2068096194.9787796,202972240.6799609,2271068622.383867
IND,IND,SGP,3531767678.618079,346623527.9725618,3878391525.4683447
IND,IND,THA,1354219513.0643818,132909179.75990164,1487128815.0946162
IND,IND,TUR,1806109342.0235271,177259675.32534757,1983369180.4196236
IND,IND,TWN,1144104952.0646207,112287593.9027479,1256392649.2667906
IND,IND,USA,20578028203.33558,2019620027.0313394,22597650088.32446
IND,IND,VNM,1250379121.9417262,122717817.81531608,1373097052.6517906
IND,IND,ZAF,1258829198.4462857,123547146.24124315,1382376458.3452213
IND,IND,IND,512062025531.9011,50256064945.9518,562318136711.1213
IND,IRL,ARE,1363474.4827092027,1032323.2870199995,2426763.843265387
IND,IRL,AUS,2836965.577236707,2147943.1166444523,5049339.44473011
IND,IRL,AUT,1191890.190487266,902412.1938577759,2121371.5812781234
IND,IRL,BEL,11946981.189502515,9045381.521924464,21263692.3936037
IND,IRL,BMU,1241418.7331395715,939911.5886763314,2209524.36891183
IND,IRL,BRA,1265210.8920863853,957925.2735972801,2251870.560070924
IND,IRL,CAN,2776893.16481885,2102460.673787728,4942420.275884561
IND,IRL,CHE,7260172.129381644,5496872.036829106,12921931.024670383
IND,IRL,CHN,8969638.845552232,6791155.370963845,15964505.030034568
IND,IRL,CZE,1536704.5551671924,1163480.4447654183,2735085.327633754
IND,IRL,DEU,18109622.85155427,13711283.65502107,32232196.868107844
IND,IRL,DNK,1983837.452787288,1502016.8152362397,3530909.498044984
IND,IRL,ESP,4691604.016674371,3552139.8759630998,8350295.615332223
IND,IRL,FIN,1384469.6413137233,1048219.2875810509,2464131.8266278887
IND,IRL,FRA,11944825.084306372,9043749.076556789,21259854.875411294
IND,IRL,GBR,26706598.341619868,20220285.553392265,47533421.45668673
IND,IRL,HUN,1214486.9547793474,919520.8132605144,2161590.1634769286
IND,IRL,IND,2551710.3365353886,1931968.6840790936,4541631.296895586
IND,IRL,ISR,1297609.193589641,982454.9010496768,2309534.2917126697
IND,IRL,ITA,8109947.1766982,6140259.63314872,14434393.036896227
IND,IRL,JPN,7507925.1624992695,5684452.537058908,13362891.314322842
IND,IRL,KOR,1625180.8214275518,1230468.2110693888,2892558.7579550417
IND,IRL,LUX,1912524.6704418738,1448023.9852926368,3403984.290457205
IND,IRL,MEX,1607511.0073570472,1217089.9184987415,2861109.3495155675
IND,IRL,NLD,9588462.536883034,7259683.469745074,17065911.017841306
IND,IRL,NOR,1986055.7124813108,1503696.319449804,3534857.6411812836
IND,IRL,POL,2156305.7146898126,1632597.185673442,3837875.082955851
IND,IRL,RUS,2970940.598450344,2249379.216866163,5287793.292972248
IND,IRL,SAU,1406397.3837067587,1064821.372468718,2503159.6581558553
IND,IRL,SGP,3408304.043131848,2580518.8711550175,6066229.418751539
IND,IRL,SWE,3467351.9626275687,2625225.642802401,6171325.156053153
IND,IRL,TUR,1151649.2507801536,871944.6936016086,2049749.2232958868
IND,IRL,USA,47338424.20299613,35841197.09998752,84254731.35714793
IND,IRL,IRL,71360365.12258726,21551322.67297566,88267005.66011855
IND,IRN,AFG,104.63275974688578,0.0,214.80947003628705
IND,IRN,ARE,165.99932487923684,0.0,340.794098234149
IND,IRN,CHN,1615.5321924048403,0.0,3316.6631073914064
IND,IRN,DEU,60.396411491227724,0.0,123.99291747544952
IND,IRN,ESP,155.77696420160734,0.0,319.8077466842776
IND,IRN,FRA,267.03042715244067,0.0,548.2094200605884
IND,IRN,GRC,128.1618497021677,0.0,263.1143351278404
IND,IRN,IND,959.2387869616294,0.0,1969.3026922346023
IND,IRN,IRQ,550.9834218040379,0.0,1131.1606147330745
IND,IRN,ITA,335.95902314501495,0.0,689.7187830108561
IND,IRN,JPN,313.5104180386307,0.0,643.632136939191
IND,IRN,KOR,688.471311670639,0.0,1413.421168981057
IND,IRN,NLD,63.9753113838388,0.0,131.34034471625296
IND,IRN,OMN,43.980086011708885,0.0,90.29045005769994
IND,IRN,RUS,39.39723401756892,0.0,80.88192436749183
IND,IRN,SGP,74.50132978676938,0.0,152.9501009741922
IND,IRN,THA,46.83103786209846,0.0,96.14341099997675
IND,IRN,TKM,36.78210432561792,0.0,75.51310274257172
IND,IRN,TUR,653.9094338986716,0.0,1342.4661577052866
IND,IRN,TWN,98.85390797267,0.0,202.94557492312677
IND,IRN,USA,45.03634000718495,0.0,92.45892350273564
IND,IRN,IRN,29783.04032353551,0.0,22992.383519101884
IND,IRQ,ARE,0.0,0.0,0.0
IND,IRQ,AUT,0.0,0.0,0.0
IND,IRQ,CHN,0.0,0.0,0.0
IND,IRQ,DEU,0.0,0.0,0.0
IND,IRQ,EGY,0.0,0.0,0.0
IND,IRQ,ESP,0.0,0.0,0.0
IND,IRQ,GRC,0.0,0.0,0.0
IND,IRQ,IND,0.0,0.0,0.0
IND,IRQ,ITA,0.0,0.0,0.0
IND,IRQ,JPN,0.0,0.0,0.0
IND,IRQ,KOR,0.0,0.0,0.0
IND,IRQ,NLD,0.0,0.0,0.0
IND,IRQ,POL,0.0,0.0,0.0
IND,IRQ,PRT,0.0,0.0,0.0
IND,IRQ,SGP,0.0,0.0,0.0
IND,IRQ,SRB,0.0,0.0,0.0
IND,IRQ,TUR,0.0,0.0,0.0
IND,IRQ,TWN,0.0,0.0,0.0
IND,IRQ,USA,0.0,0.0,0.0
IND,IRQ,IRQ,0.0,0.0,0.0
IND,ISL,AUS,0.06863857327422981,0.0,0.10741015815028622
IND,ISL,AUT,0.1558222627982771,0.0,0.2438409350909721
IND,ISL,BEL,0.16065279743233996,0.0,0.25140007369547346
IND,ISL,BLR,0.05785231120646054,0.0,0.09053110517345946
IND,ISL,CAN,0.31099420898153124,0.0,0.4866642119303907
IND,ISL,CHE,0.1327535573801677,0.0,0.20774150616808412
IND,ISL,CHN,0.23941099809795766,0.0,0.37464609099435064
IND,ISL,CZE,0.08837658055972311,0.0,0.13829749136503863
IND,ISL,DEU,0.9694428956252744,0.0,1.5170480645155944
IND,ISL,DNK,0.48866283842033925,0.0,0.7646917797547323
IND,ISL,ESP,0.2914565222441427,0.0,0.45609035349703747
IND,ISL,FRA,0.6099098137987833,0.0,0.9544270288924361
IND,ISL,FRO,0.05905131479805139,0.0,0.09240738492771662
IND,ISL,GBR,1.3802392690852838,0.0,2.1598892737088193
IND,ISL,HUN,0.05875420315849976,0.0,0.09194244507436286
IND,ISL,IRL,0.0854104661605124,0.0,0.13365592028461706
IND,ISL,ITA,0.08487870626186299,0.0,0.13282378738780232
IND,ISL,JPN,0.27317306257053836,0.0,0.42747919214276237
IND,ISL,LVA,0.06327644442984635,0.0,0.09901914592897483
IND,ISL,MLT,0.13282727525230897,0.0,0.20785686474748763
IND,ISL,NGA,0.09919445663234291,0.0,0.15522601601790378
IND,ISL,NLD,1.445848072295591,0.0,2.2625582482038924
IND,ISL,NOR,0.6066586975617303,0.0,0.9493394681736014
IND,ISL,POL,0.25984728093306053,0.0,0.4066261317587835
IND,ISL,RUS,0.058008675088732545,0.0,0.09077579367035941
IND,ISL,SAU,0.15099977412380416,0.0,0.2362943873337276
IND,ISL,SWE,0.15926684702761884,0.0,0.24923124726073986
IND,ISL,UKR,0.09334828612801356,0.0,0.14607754354114105
IND,ISL,USA,1.8933985022336148,0.0,2.962914624607771
IND,ISL,ISL,22.521845306439356,0.0,16.603093726001685
IND,ISR,AUS,632858.1518168487,3861284.735441481,4136606.4656028096
IND,ISR,BEL,836607.484131452,5104429.323947082,5468391.168059739
IND,ISR,BRA,657523.2090503391,4011774.7128891125,4297826.851140401
IND,ISR,CAN,721812.1730323053,4404023.741471989,4718044.467538699
IND,ISR,CHE,799887.341726699,4880387.135435076,5228374.0677770255
IND,ISR,CHN,2990173.2211133777,18244072.83348449,19544932.53222668
IND,ISR,CYP,541832.3808781242,3305905.2734744526,3541626.7035177043
