AFFILIATE_COUNTRY_CODE,AFFILIATE_COUNTRY_NAME,UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES,COUNTRY_CODE,CONS_2017_x,SHARE_OF_UNRELATED_PARTY_REVENUES,SHARE_OF_RELATED_PARTY_REVENUES,SHARE_OF_TOTAL_REVENUES,CONS_2017_y,SHARE_OF_CONS_2017
SEN,Senegal,5185309547.103001,821441604.12,6006752152.222,SEN,17643.3168257694,0.03545415293773185,0.011578602602020423,0.027657467321822803,17643.3168257694,0.02963491961087967
SGP,Singapore,725805577362.978,578787094299.7109,1304590507880.063,SGP,155786.0854137625,4.962639493193334,8.158274090893842,6.006851693840211,155786.0854137625,0.2616689459992825
SLB,Solomon Islands,84916028.0,12175982.0,97092010.0,SLB,1316.1894510358,0.000580606773082378,0.0001716261462290857,0.00044705009058709826,1316.1894510358,0.0022107616702299287
SLE,Sierra Leone,73658795.816,4285452.931,77944249.74700001,SLE,3934.2535925146,0.0005036363187861486,6.040545817114955e-05,0.00035888621432535764,3934.2535925146,0.006608240961398726
SLV,El Salvador,3850190713.883,1794927578.546,5645126079.641,SLV,24871.31,0.026325381188806268,0.025300341530248193,0.02599239757503321,24871.31,0.04177555046740059
SOM,Somalia,62405177.0,2801478.0,65206655.0,SOM,1318.2109031636,0.00042669057061412054,3.948813926347514e-05,0.00030023728033472236,1318.2109031636,0.002214157039246774
SRB,Serbia,6483367900.821,3607279258.91,10090638386.52,SRB,44978.7257851229,0.04432952652473985,0.050846283903740616,0.046461297945890885,44978.7257851229,0.07554933893694275
SSD,South Sudan ,43204060.0,872290.0,44076349.0,SSD,5989.1226501331,0.0002954044183585394,1.2295334462072065e-05,0.00020294497779166956,5989.1226501331,0.0100597393352456
STP,Sao Tome and Principe,2023751.0,0.0,2023751.0,STP,338.47383545,1.383724092267052e-05,0.0,9.318151595334475e-06,338.47383545,0.000568523764720721
SUR,Suriname,45394.0,0.0,45394.0,SUR,2168.4577772609,3.103779637137699e-07,0.0,2.0901196516696626e-07,2168.4577772609,0.0036422897430971684
SVK,Slovak Republic,29600490326.188,23842412931.514,53442913202.701996,SVK,71575.7995269037,0.2023910629680437,0.3360699324488378,0.2460723512522437,71575.7995269037,0.12022360001868468
SVN,Slovenia,6291603537.082,3325236005.81,9616848446.893,SVN,34494.9886944306,0.04301835252090283,0.0468707526817441,0.044279781305855255,34494.9886944306,0.05794013829897171
SWE,Sweden,98966309689.268,71109106324.287,170075406127.767,SWE,388130.0754203802,0.6766744873247861,1.0023160251248469,0.7830945689151535,388130.0754203802,0.6519297758598196
SWZ,Eswatini,611947149.177,45809522.677,657765587.854,SWZ,3993.4991347501,0.004184141297572452,0.000645706591685781,0.003028613432096077,3993.4991347501,0.006707753819371533
SYC,Seychelles,62391492.0,2323697.0,64715189.0,SYC,1203.4511937602,0.00042659700048517345,3.275359318978031e-05,0.00029797437610789174,1203.4511937602,0.002021398795639744
SYR,Syrian Arab Republic,180636913.0,0.0,180636913.0,SYR,12112.7861062313,0.001235090920132207,0.0,0.0008317239319695183,12112.7861062313,0.02034546259451932
TCD,Chad,139131183.0,307071891.0,446203074.0,TCD,9002.5578858944,0.000951298701780585,0.004328321548734867,0.0020544957783028873,9002.5578858944,0.015121310911965499
TGO,Togo,456274203.184,98680128.977,554954333.161,TGO,5797.7781234602,0.0031197395708545805,0.0013909424509424896,0.0025552296724656105,5797.7781234602,0.00973834400340805
THA,Thailand,166848506277.399,126557326073.353,293404887500.752,THA,297678.0861604056,1.1408137557180078,1.7838845483696804,1.3509523753386976,297678.0861604056,0.5000004387156625
TJK,Tajikistan,173661276.0,292918.0,173954193.0,TJK,6920.3728377758,0.0011873955417195,4.128815852481657e-06,0.0008009540407975443,6920.3728377758,0.011623930735362597
TKM,Turkmenistan,0.0,0.0,0.0,TKM,7781.8999482857,0.0,0.0,0.0,7781.8999482857,0.01307101049449632
TLS,Timor-Leste,197988737.0,11713893.0,209702631.0,TLS,1884.030543,0.0013537326745455595,0.00016511278621550714,0.0009655540160812702,1884.030543,0.0031645463399885506
TON,Tonga,5120532.0,2513.0,5123045.0,TON,536.9807189886,3.501124147004445e-05,3.54219072821964e-08,2.3588529389099898e-05,536.9807189886,0.0009019494801893953
TTO,Trinidad and Tobago,2303913820.048,827571014.647,3131484835.6949997,TTO,18253.5316663041,0.015752832533782242,0.011664999502689708,0.014418597158196378,18253.5316663041,0.030659878121979973
TUN,Tunisia,1840459974.902,2769291004.722,4609759897.624001,TUN,37045.2896865991,0.012584002716367336,0.03903444855021218,0.021225161368248348,37045.2896865991,0.062223797977750066
TUR,Turkey,90396844508.669,29222716334.076,119621186713.694,TUR,626968.0841165092,0.6180814320119612,0.4119078187503249,0.5507833482538171,626968.0841165092,1.053098402917204
TWN,Chinese Taipei,131118309145.338,56169955106.768,187291442315.10602,TWN,388018.7348244907,0.8965112966057757,0.7917417197919102,0.8623640220565671,388018.7348244907,0.6517427605927245
TZA,Tanzania,2398027232.1219997,332720628.767,2730740075.677,TZA,37595.1450817351,0.01639632570904071,0.004689852472367196,0.012573409472120545,37595.1450817351,0.06314737264306831
UGA,Uganda,2287267411.368,147387219.38,2434654630.748,UGA,25252.8385744812,0.01563901400205458,0.0020774916114043376,0.011210114748105347,25252.8385744812,0.04241639191153822
UKI,UK Caribbean Islands,87678602690.95,183044250679.32,270722853368.27002,UKI,4801.1450593125,0.5994956638429247,2.5800941011149976,1.246515301540084,4801.1450593125,0.008064331059627351
UKR,Ukraine,12943917420.645,9114385447.564,22058312785.209,UKR,98438.3485046361,0.08850303413444481,0.12847151462706413,0.10156521354152862,98438.3485046361,0.165343771433149
URY,Uruguay,19941139053.619,15145446557.07,35086585611.688,URY,50540.3993048988,0.13634599580551168,0.21348213437803193,0.16155254460276497,50540.3993048988,0.0848911055269858
USA,United States,2589105930667.6797,703929373600.9299,3293354060953.45,USA,16041311.3,17.702811530155515,9.922212894909165,15.16390721836563,16041311.3,26.94408174625435
UZB,Uzbekistan,435987518.952,19798336.395,455785853.347,UZB,43228.1824828083,0.002981030936620268,0.0002790667871569537,0.0020986186919716076,43228.1824828083,0.07260900688080202
VCT,Saint Vincent and the Grenadines,44580574.0,1330663.0,45911236.0,VCT,795.5004266667,0.00030481622635835206,1.8756315722184366e-05,0.00021139352468617806,795.5004266667,0.0013361768327061754
VEN,Venezuela,24757843667.739998,328353973.289,25086076972.7,VEN,243003.6846309879,0.16927984102606056,0.004628302426416137,0.11550623973198676,243003.6846309879,0.40816558078630083
VNM,Viet Nam,38243922257.982,22802507470.497,61609587283.691,VNM,166809.9929876592,0.26148986022073784,0.32141197987327325,0.2836749550885578,166809.9929876592,0.2801854538632141
VUT,Vanuatu,53180927.0,2480202.0,55661128.0,VUT,698.4747565081,0.00036362047474711737,3.4959604172351006e-05,0.00025628589123430524,698.4747565081,0.0011732058922794765
WSM,Samoa,117272296.0,34044906.0,151317202.0,WSM,928.545150112,0.0008018402527320457,0.0004798788315810155,0.0006967243634309997,928.545150112,0.0015596478343828254
YEM,Yemen,220832585.0,0.0,220832585.0,YEM,23454.4407697942,0.0015099257182435565,0.0,0.0010168007349815199,23454.4407697942,0.03939568016574903
ZAF,South Africa,84678960395.97699,21711124166.088,106389329667.59,ZAF,279323.4865754354,0.578985841677365,0.30602842308134615,0.4898586347671325,279323.4865754354,0.46917080001666145
ZMB,Zambia,4311144680.738,1940476194.885,6251620873.623,ZMB,15702.4000951151,0.029477118281775364,0.027351917174104956,0.028784939954063747,15702.4000951151,0.026374823345967566
ZWE,Zimbabwe,1183962995.944,858874726.321,2042837722.2649999,ZWE,22263.529257,0.008095255403655837,0.012106239921513837,0.009406034428510747,22263.529257,0.037395343874458274
