UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES,COUNTRY_CODE,COUNTRY_NAME,CONS_2016_x,SHARE_OF_UNRELATED_PARTY_REVENUES,SHARE_OF_RELATED_PARTY_REVENUES,SHARE_OF_TOTAL_REVENUES,CONS_2016_y,SHARE_OF_CONS_2016
2333531826.9657755,844672239.0520171,4070170520.802574,TUN,Tunisia,38586.5054856381,0.028718912586343067,0.024136682903936255,0.034549574478810914,38586.5054856381,0.06861396595037916
55517857082.32457,28553914956.737717,90462051191.98383,TUR,Turkey,644796.5469877567,0.6832615120581129,0.8159339908580782,0.7678856104896474,644796.5469877567,1.1465678937007366
71734051320.97623,37271468063.40603,106368489114.32594,TWN,"China, Taiwan Province of",357747.8035802677,0.8828351623684875,1.0650398632968663,0.9029071430966342,357747.8035802677,0.6361419699644899
1704756300.899806,63345525.287134595,1798059601.6539526,TZA,"Tanzania, United Republic of",35210.8489975075,0.02098053543594421,0.00181011140955076,0.015262798894340868,35210.8489975075,0.0626114224077156
688564784.0306885,17926839.806358587,664907415.6159616,UGA,Uganda,24164.1145313824,0.008474207042774379,0.0005122631334035033,0.005644055491023402,24164.1145313824,0.04296827895686072
11777731531.537975,3408136566.2943606,19015734865.728294,UKI,"United Kingdom Islands, Caribbean",4822.4787807740995,0.14494923035160145,0.09738820312868274,0.16141474777406964,4822.4787807740995,0.008575262017018285
5766365035.508497,2464826206.05792,9555294871.828558,UKR,Ukraine,79539.0170517299,0.07096699152847782,0.07043291563092148,0.08110996091046917,79539.0170517299,0.14143512969178562
8906986857.540426,2134439483.0663664,14791173923.767168,URY,Uruguay,44192.3141257716,0.1096188078574519,0.060992047090637096,0.12555463278414997,44192.3141257716,0.0785821337934512
731024039068.4042,388975609947.18085,1103776437233.0862,USA,United States of America,15425957.1,8.996755576211324,11.115058031500102,9.369387850271552,15425957.1,27.430213798587168
191676469.35698885,225237733.2035664,365490987.7068191,UZB,Uzbekistan,63684.3180570337,0.0023589735116147457,0.006436214537413113,0.003102464144087249,63684.3180570337,0.11324253325724987
7394809644.93987,819840949.2895039,7469131931.09298,VEN,Venezuela (Bolivarian Rep. of),274303.2330019446,0.09100835451720173,0.023427123693411957,0.06340160163473378,274303.2330019446,0.48776204148052577
29244606687.060947,20917018202.78167,46795793212.29144,VNM,Viet Nam,154064.4413858542,0.3599150838065708,0.5977080958917519,0.3972253090183294,154064.4413858542,0.27395516132829656
7191277.593761028,11814065.730768777,15188746.507117508,YEM,Yemen,25421.1717865059,8.850347366716222e-05,0.0003375893573462943,0.00012892942101697498,25421.1717865059,0.04520355998620461
41951962925.792336,7266931888.145508,51281854562.7043,ZAF,South Africa,237307.939576745,0.5163052597649466,0.20765407285732912,0.43530516585735995,237307.939576745,0.42197754580118213
2414510707.639553,799481737.4026719,3623432162.1491256,ZMB,Zambia,14140.3999521836,0.029715524403904632,0.022845355027689,0.030757443383577197,14140.3999521836,0.025144254672271056
1123342791.380867,505883756.2181792,1935614901.412805,ZWE,Zimbabwe,20850.865043,0.013825045391437418,0.014455732348673101,0.016430434758657558,20850.865043,0.0370767066385124
