PARENT_COUNTRY_CODE,AFFILIATE_COUNTRY_CODE,OTHER_COUNTRY_CODE,UNRELATED_PARTY_REVENUES,RELATED_PARTY_REVENUES,TOTAL_REVENUES
FRA,LUX,SGP,37051992.70326415,74385365.3726102,101238769.42988698
FRA,LUX,SWE,79278317.74451663,159158690.29716823,216615591.91172385
FRA,LUX,TWN,20720245.35903287,41597844.25052014,56614826.609555475
FRA,LUX,UKI,24381508.36731268,48948174.60325507,66618654.59489243
FRA,LUX,USA,186179386.71743774,373772655.54208773,508706027.1072534
FRA,LUX,LUX,4559395854.329483,541711831.149936,6046291366.89822
FRA,LVA,AGO,358275.13386201963,1205405.1316533815,1276968.799504024
FRA,LVA,AUT,391288.9499106278,1316479.0508826715,1394637.063533963
FRA,LVA,BEL,816515.9762533371,2747141.6652426533,2910236.6517393743
FRA,LVA,BLR,387069.3594008514,1302282.3747161385,1379597.5452464814
FRA,LVA,CHE,1143528.4091445527,3847364.447863502,4075778.53389748
FRA,LVA,CHN,775708.2631694361,2609845.430831595,2764789.2805374344
FRA,LVA,CYP,372951.05738111795,1254781.8029589783,1329276.9132036292
FRA,LVA,CZE,530747.3815437325,1785682.4458568187,1891696.5834163115
FRA,LVA,DEU,4202539.665162837,14139309.149808634,14978745.44974088
FRA,LVA,DNK,2585435.3028572695,8698613.68280782,9215041.466306353
FRA,LVA,ESP,701522.2674205349,2360249.0410163286,2500374.608745088
FRA,LVA,EST,3810020.6470102207,12818691.574001852,13579724.161297562
FRA,LVA,FIN,1174285.0470325965,3950844.163977239,4185401.734752388
FRA,LVA,FRA,1171271.377580866,3940704.7703133123,4174660.3756734175
FRA,LVA,GBR,4589276.931136372,15440474.206900295,16357159.343360096
FRA,LVA,IRL,389926.64063602453,1311895.6052697862,1389781.5034503168
FRA,LVA,ISL,425807.79359930556,1432616.5870620531,1517669.566265157
FRA,LVA,ITA,863532.4069479044,2905326.9297915553,3077813.2133997427
FRA,LVA,JPN,482162.9312100722,1622221.6298089281,1718531.266168728
FRA,LVA,KAZ,323920.20038452325,1089819.066092568,1154520.5076370963
FRA,LVA,KOR,353517.45720328094,1189398.081994725,1260011.4277047361
FRA,LVA,LTU,9644216.172611175,32447654.23691722,34374038.22962363
FRA,LVA,NGA,1699084.1195583271,5716513.716006709,6055897.279336007
FRA,LVA,NLD,2363812.877809786,7952972.182204578,8425131.993646584
FRA,LVA,NOR,1922113.3533681296,6466888.379313917,6850820.917720829
FRA,LVA,POL,1446672.7587289666,4867283.834067703,5156249.4892563885
FRA,LVA,RUS,3491300.7087138654,11746368.621969588,12443738.494089529
FRA,LVA,SAU,405462.80475952645,1364166.528341692,1445155.6976787287
FRA,LVA,SWE,3797412.519060312,12776271.934191696,13534786.110926505
FRA,LVA,TUR,839125.1193578038,2823209.397955875,2990820.447820083
FRA,LVA,UKR,630678.9512105426,2121898.9886910236,2247873.957978747
FRA,LVA,USA,1687709.361546747,5678243.709571502,6015355.221822492
FRA,LVA,UZB,434091.0908804189,1460485.4735851963,1547193.000032324
FRA,LVA,LVA,118664837.0525469,32844203.712332465,194891648.5944879
FRA,MAC,ARE,2491007.5360360052,222101.52335435353,5050130.290443461
FRA,MAC,AUS,4544350.477028297,405180.2931155321,9212963.69538566
FRA,MAC,BRA,1824675.8592166828,162690.51060553736,3699246.4669677047
FRA,MAC,CAN,1993578.292035088,177750.07469136914,4041669.875876047
FRA,MAC,CHE,4020439.034684479,358467.6566565886,8150814.743118419
FRA,MAC,CHN,108316012.89306568,9657598.830673294,219593867.03494462
FRA,MAC,DEU,10692833.229118021,953387.1394626071,21678056.047538497
FRA,MAC,ESP,2366445.3716984494,210995.39619437268,4797599.878526155
FRA,MAC,FRA,2173772.3390829475,193816.41402184046,4406985.276166686
FRA,MAC,GBR,3958758.506336846,352968.13924882084,8025767.066612942
FRA,MAC,HKG,70184524.4579985,6257744.937547648,142288205.77947265
FRA,MAC,IDN,3005858.601535922,268006.32464215293,6093910.73804731
FRA,MAC,IND,6638478.589541951,591895.5226601998,13458482.691246914
FRA,MAC,IRL,1695990.23507132,151216.73032064395,3438356.3817151785
FRA,MAC,JPN,12487478.791474517,1113400.1091201773,25316420.75898732
FRA,MAC,KOR,5248261.945777752,467941.96976812126,10640034.701272326
FRA,MAC,MYS,4313764.519188871,384620.94443457364,8745486.534682691
FRA,MAC,NLD,1714035.7741183683,152825.69442617925,3474940.9050578494
FRA,MAC,NOR,2080126.9657678741,185466.8688006877,4217133.848783649
FRA,MAC,PHL,2621022.808360418,233693.85682779422,5313716.030545487
FRA,MAC,SGP,15674274.72673582,1397539.0455150958,31777153.795441926
FRA,MAC,THA,4150054.63267558,370024.3546383698,8413590.205681028
FRA,MAC,TWN,5810913.153233199,518108.6948724065,11780722.501136241
FRA,MAC,USA,16423465.50228354,1464337.8849906956,33296021.552436013
FRA,MAC,VNM,2476588.734916585,220815.92399456087,5020898.414091559
FRA,MAC,MAC,1362653737.2880175,6001562.595416378,1090102442.4458218
FRA,MAR,ARE,5768812.780123835,33710744.493182234,17293088.45067826
FRA,MAR,AUT,4353628.617345232,25440947.302571476,13050810.908711623
FRA,MAR,BEL,8619776.21664415,50370688.858004905,25839381.20735481
FRA,MAR,BRA,16438462.522678802,96060113.42092493,49277346.523931034
FRA,MAR,CAN,11720912.669366386,68492549.03630812,35135614.075116046
FRA,MAR,CHE,23184584.237615872,135481879.06319115,69500100.14100088
FRA,MAR,CHN,20846500.16071823,121819006.31553675,62491258.584169246
FRA,MAR,CIV,4029461.6125039756,23546638.804473683,12079060.064789983
FRA,MAR,DEU,33349234.141117595,194880221.29059142,99970527.34173597
FRA,MAR,DZA,7679167.997234123,44874132.71009715,23019733.25626575
FRA,MAR,EGY,9342489.742083738,54593951.412443,28005849.317221258
FRA,MAR,ESP,133685118.9254195,781204913.1084398,400745989.5530004
FRA,MAR,ETH,4494425.056785153,26263708.063999258,13472874.40315612
FRA,MAR,FRA,148365215.97853377,866989808.5028139,444752308.78712827
FRA,MAR,GBR,34357187.06452487,200770314.23644173,102992053.55916809
FRA,MAR,HKG,4086872.7304541175,23882127.5093513,12251160.56078542
FRA,MAR,IND,23400315.81197568,136742532.20960844,70146795.6291717
FRA,MAR,ITA,26261473.045602396,153462045.24180982,78723646.18720673
FRA,MAR,JPN,12063447.873448918,70494194.29415585,36162427.01001999
FRA,MAR,KOR,5772065.428490813,33729751.73127516,17302838.86866771
FRA,MAR,MEX,5549833.9240349755,32431115.46925984,16636658.632012568
FRA,MAR,NGA,4247512.769284294,24820846.70700616,12732708.932364052
FRA,MAR,NLD,14302693.060798984,83579490.21993656,42874980.62608119
FRA,MAR,NOR,5632279.29408057,32912894.807606347,16883803.95131634
FRA,MAR,PAK,6067989.8633240545,35459021.40810087,18189927.36006756
FRA,MAR,POL,7365610.7748186765,43041823.73913205,22079787.207008988
FRA,MAR,PRT,5325239.438271548,31118670.844564285,15963394.91972441
FRA,MAR,RUS,13126704.790493308,76707462.71302153,39349737.226707146
FRA,MAR,SAU,10268481.305431968,60005093.38994439,30781681.125238273
FRA,MAR,SGP,7002730.464094548,40921289.42770912,20991986.03377915
FRA,MAR,TUR,21392734.025614038,125010988.95648332,64128696.112553775
FRA,MAR,USA,35185038.17081156,205607960.7654785,105473691.10759626
FRA,MAR,MAR,8186232164.628275,977497372.9325373,11753142443.530272
FRA,MCO,ARE,2679035.097703004,565209.5228632567,4585301.0884824
FRA,MCO,AUS,2497774.2005294748,526967.9987813003,4275064.09687983
FRA,MCO,AUT,6215850.135204226,1311389.1983425473,10638734.974107858
FRA,MCO,BEL,11244187.823914273,2372242.9170071194,19244983.655608065
FRA,MCO,BRA,2465596.5058368254,520179.3085249965,4219990.380740178
FRA,MCO,CAN,3008797.4447530517,634781.145494939,5149705.65718907
FRA,MCO,CHE,9906835.976397503,2090095.0644898678,16956039.816327915
FRA,MCO,CHN,13350910.0744501,2816708.717045237,22850742.996646352
FRA,MCO,CZE,4675334.7889208775,986378.9196108939,8002066.757184052
FRA,MCO,DEU,35632825.975240074,7517636.69875131,60987344.23825203
FRA,MCO,DNK,4004414.5429635462,844831.497398331,6853753.569084835
FRA,MCO,ESP,9185069.20635521,1937820.2950910148,15720700.287128419
FRA,MCO,FIN,2403617.505393991,507103.2867521308,4113910.2556842403
FRA,MCO,FRA,19875904.08358868,4193319.5549371685,34018593.002828345
FRA,MCO,GBR,21732877.97816702,4585094.686895706,37196895.678815685
FRA,MCO,HKG,2723187.8765556873,574524.6569164869,4660870.753510796
FRA,MCO,HUN,3563627.1635504058,751836.3647045279,6099324.165623381
FRA,MCO,IND,3305847.377039203,697451.2652846988,5658121.309904162
FRA,MCO,IRL,5631858.857288386,1188181.6181842573,9639205.014762554
FRA,MCO,ISR,1689698.5797366907,356484.21659519896,2892002.70034414
FRA,MCO,ITA,13757677.849339219,2902526.5624920363,23546946.16418149
FRA,MCO,JPN,5206201.255290012,1098378.4908064576,8910670.973742563
FRA,MCO,KOR,3113707.2919774246,656914.5041598498,5329264.050090636
FRA,MCO,LUX,2579147.1356318723,544135.6565931158,4414337.900428706
FRA,MCO,MEX,2222350.1242639744,468860.39471722895,3803662.166469412
FRA,MCO,NLD,13923931.98277663,2937602.0340731186,23831498.337338492
FRA,MCO,NOR,3162210.803983695,667147.5342913929,5412280.210120887
FRA,MCO,POL,5975599.773357881,1260702.3699007235,10227534.595797451
FRA,MCO,PRT,2632552.8464067252,555402.9282802648,4505744.416139183
FRA,MCO,ROU,2841291.9929286977,599441.6769736748,4863011.79071622
FRA,MCO,RUS,5715120.838719373,1205747.8176109118,9781712.014544694
FRA,MCO,SAU,2352160.3422534484,496247.1099698634,4025838.775635007
FRA,MCO,SGP,3396835.217270505,716647.4280403067,5813851.499183491
FRA,MCO,SVK,2131145.4003814342,449618.4749257621,3647560.7700928156
FRA,MCO,SWE,6463554.877203138,1363648.7148961793,11062693.892781114
FRA,MCO,TUR,4130024.197916677,871331.998718358,7068740.70683242
FRA,MCO,USA,28703198.652982585,6055658.333558745,49126944.301436
FRA,MCO,MCO,599989623.4757285,10413461.782321028,473195665.20536506
FRA,MDG,ARE,1588433.6878504818,747006.0408119534,3199995.0761034884
FRA,MDG,BEL,219153.67244439406,103063.236718193,441498.23697145726
FRA,MDG,CAN,825155.2358577836,388052.67762074654,1662324.7869661576
FRA,MDG,CHE,794363.8804423515,373572.1685028357,1600293.751947458
FRA,MDG,CHN,2146792.057994208,1009589.9173851762,4324841.551488288
FRA,MDG,DEU,2941545.543401935,1383345.3086847153,5925920.186040769
FRA,MDG,ESP,1018781.7989711601,479111.06640566385,2052397.1288617225
FRA,MDG,FRA,6655312.73462553,3129849.7723160614,13407527.266404342
FRA,MDG,GBR,864430.7295737574,406523.093657696,1741447.6282052686
FRA,MDG,IDN,585378.6922517307,275290.9502104473,1179280.537292257
FRA,MDG,IND,1469906.0875840255,691265.0715293115,2961214.1058079726
FRA,MDG,ITA,376780.8996448019,177191.91569029656,759047.7543099679
FRA,MDG,JPN,1512084.8128032798,711100.8146097594,3046185.681297903
FRA,MDG,KOR,907870.1626386971,426951.7203968255,1828958.9753768598
FRA,MDG,MUS,543318.5718398022,255510.98440809385,1094547.8983108806
FRA,MDG,NLD,668627.8388595202,314441.22502778197,1346990.9436330092
FRA,MDG,SAU,306058.444657545,143932.67326764076,616573.1206754821
FRA,MDG,SGP,1149975.290568464,540808.530698944,2316694.298041198
FRA,MDG,SWE,392581.2191097057,184622.4645242324,790878.4469446569
FRA,MDG,TWN,590653.889937903,277771.76169674896,1189907.7398946316
FRA,MDG,USA,6000262.854512855,2821793.9678968755,12087889.936249677
FRA,MDG,ZAF,1093728.7996794514,514357.0213977121,2203382.363605643
FRA,MDG,MDG,396993667.0647507,3814944.6915422888,383043082.8775709
FRA,MEX,BEL,8641478.169978896,29381927.152535103,43774969.892488465
FRA,MEX,BRA,13927748.584944984,47355797.9632872,70553528.34127504
FRA,MEX,CAN,93129621.82317173,316650428.3558536,471764935.491139
FRA,MEX,CHL,7632250.781738237,25950448.76210798,38662546.107355244
FRA,MEX,CHN,40859586.191087164,138926855.02811196,206981620.5227706
FRA,MEX,COL,12620879.718663314,42912307.501157396,63933347.84094632
FRA,MEX,DEU,23657218.990296185,80437012.20229433,119839919.59129731
FRA,MEX,ESP,16546928.495268598,56261282.85959399,83821457.67722414
FRA,MEX,FRA,11725784.413582906,39868890.09835523,59399080.756071135
FRA,MEX,GBR,12186024.34558096,41433753.87381826,61730509.33463629
FRA,MEX,IND,9995555.585919732,33985931.60773166,50634293.83556492
FRA,MEX,JPN,21091708.68454201,71714009.55968842,106843863.33978541
FRA,MEX,KOR,14306836.590817569,48644736.72513508,72473867.16725582
FRA,MEX,SGP,8284749.085457113,28169011.055492513,41967894.224697456
FRA,MEX,USA,1094111835.2932298,3720094364.5259104,5542421297.245887
FRA,MEX,MEX,13095102595.097721,557073234.2059273,12727877591.137608
FRA,MLT,ARE,1744670.1197826776,346215.48465392686,2973242.8919842574
FRA,MLT,AUS,1859828.2026696482,369067.662281349,3169493.7175792237
FRA,MLT,AUT,2540619.356801669,504165.08654702257,4329688.66618127
FRA,MLT,BEL,2314981.6224953295,459389.1276690117,3945159.933739103
FRA,MLT,BGR,1267683.6245116713,251561.42440430218,2160369.0480660396
FRA,MLT,CAN,3721577.8037847555,738516.6103349854,6342261.8560394235
FRA,MLT,CHE,4270313.518464057,847408.7150660951,7277409.735715016
FRA,MLT,CHN,11839876.72213489,2349526.487051479,20177355.539534558
FRA,MLT,CYP,2052490.2429065388,407299.86496464943,3497825.724412053
FRA,MLT,DEU,25738547.12754375,5107603.705140828,43863279.040110886
FRA,MLT,DNK,3532374.9575173897,700970.8563408045,6019824.96013058
FRA,MLT,EGY,11971575.325696317,2375660.995428309,20401794.493628666
FRA,MLT,ESP,5036408.449968121,999433.9747378977,8582978.211871045
FRA,MLT,FRA,10351353.935511699,2054141.3410885534,17640635.41995385
FRA,MLT,GBR,25258392.983464684,5012321.0509496555,43045006.93253465
FRA,MLT,GRC,4111086.463297724,815811.4111119836,7006057.1719169635
FRA,MLT,HKG,5214523.122705004,1034779.3715818909,8886518.79451082
FRA,MLT,IND,2072929.7842498904,411355.92440651916,3532658.5104645295
FRA,MLT,IRL,8736910.218174024,1733768.2185671595,14889322.577110637
FRA,MLT,ITA,12710469.893320458,2522288.565842601,21661008.482682317
FRA,MLT,JPN,5453227.115512406,1082148.222358642,9293314.86550175
FRA,MLT,KOR,2992816.386351303,593899.8805171824,5100316.642576212
FRA,MLT,LBY,2636998.9147572485,523290.8198245997,4493937.387114088
FRA,MLT,LUX,1419888.5351527976,281765.241336118,2419754.5694648917
FRA,MLT,MEX,1246687.7020320946,247394.95568646322,2124588.0849113376
FRA,MLT,NLD,6377691.790794601,1265600.6595667305,10868774.887145098
FRA,MLT,NOR,3320135.343718485,658853.6446565102,5658129.1209173305
FRA,MLT,POL,2592989.5211726557,514557.51640153595,4418937.182105575
FRA,MLT,ROU,2044694.0814790209,405752.7806325096,3484539.6130226883
FRA,MLT,RUS,1797083.8402285778,356616.55785448884,3062565.6355741085
FRA,MLT,SAU,1346136.7774795415,267129.80955024785,2294067.835458885
FRA,MLT,SGP,8332106.088098791,1653438.1570301594,14199460.93006072
FRA,MLT,SWE,4432728.597773624,879638.656280009,7554195.286537874
FRA,MLT,TUR,1902537.1321715722,377542.8992667803,3242277.6895324257
FRA,MLT,UKI,1969747.828819035,390880.3111074943,3356817.2370414245
FRA,MLT,USA,26378465.214701936,5234590.2042916715,44953818.66850336
FRA,MLT,MLT,482860483.40275604,7882702.759469839,379180761.0243664
FRA,MOZ,ARE,461695.7485785076,545395.1085349597,990164.5707813678
FRA,MOZ,BGR,128985.32660288595,152368.66793464986,276625.2471374532
FRA,MOZ,BRA,88466.3377655545,104504.11994454534,189727.1820932411
FRA,MOZ,BWA,380458.4014207724,449430.50000954414,815940.8677745423
FRA,MOZ,CHE,174255.1303973444,205845.29107846608,373712.03206346725
FRA,MOZ,CHN,1736336.5436209522,2051111.4962115318,3723791.9858256993
FRA,MOZ,CZE,138735.4039371459,163886.30590795842,297535.5136246071
FRA,MOZ,DEU,632891.2164939814,747626.0606109162,1357314.7720343396
FRA,MOZ,ESP,648528.7801423877,766098.5086451538,1390851.4930149047
FRA,MOZ,FRA,465964.25396470755,550437.4377432234,999318.9171590795
FRA,MOZ,GBR,365101.8667756349,431290.0278364903,783006.8488185366
FRA,MOZ,IND,1435027.7595298355,1695179.3969711424,3077597.4220013693
FRA,MOZ,ITA,1344956.5603789238,1588779.475403677,2884428.4129264234
FRA,MOZ,JPN,509418.27687364124,601769.1028358003,1092511.53172142
FRA,MOZ,KOR,104849.32718355709,123857.12962520358,224862.56234124405
FRA,MOZ,MWI,100750.98862319118,119015.81624766943,216073.16011253494
FRA,MOZ,NLD,439377.8554652755,519031.2752654552,942301.0435055685
FRA,MOZ,POL,227772.47828159344,269064.629458122,488486.71205633256
FRA,MOZ,PRT,238492.3138086953,281727.83001559146,511476.74689252034
FRA,MOZ,ROU,87544.41450168853,103415.06413212953,187750.00176253682
FRA,MOZ,RUS,114470.34688797867,135222.31351971746,245496.0485178831
FRA,MOZ,SGP,93044.56090716261,109912.31465914325,199545.75713082537
FRA,MOZ,SVN,145774.56763719593,172201.57730043764,312631.88504491845
FRA,MOZ,TUR,342365.5135880924,404431.8731911691,734245.8813104106
FRA,MOZ,TWN,146179.5120074083,172679.93275296796,313500.3391508013
FRA,MOZ,USA,504614.42048650625,596094.3705392295,1082209.0578253362
FRA,MOZ,VNM,101202.74332408882,119549.46812747518,217042.00485691475
FRA,MOZ,ZAF,2293635.461329088,2709441.369609013,4918989.570703535
FRA,MOZ,ZMB,576694.8877535982,681242.0774207051,1236794.6808313588
FRA,MOZ,ZWE,541111.1094466503,639207.4286470186,1160480.7951554388
FRA,MOZ,MOZ,177135389.27528596,4275730.675820896,181945227.1978254
FRA,MUS,ARE,292437.431448644,836404.4370483183,717094.4755288935
FRA,MUS,AUS,317866.1979072185,909133.6119328685,779449.1059078723
FRA,MUS,BEL,379946.62137702666,1086690.7098281998,931678.348546777
FRA,MUS,CAN,205163.90033203893,586792.1753716797,503088.46845381433
FRA,MUS,CHE,760988.1435506084,2176512.960922612,1866041.5357223595
FRA,MUS,CHN,507964.03774083895,1452835.1344175613,1245593.641781369
FRA,MUS,DEU,857651.2482361408,2452980.47487027,2103071.993875728
FRA,MUS,DNK,152028.45608064448,434818.739152368,372793.4739358506
FRA,MUS,ESP,642255.1690327383,1836923.0998752532,1574892.8969584815
FRA,MUS,FRA,2823404.5692689014,8075259.372990758,6923353.856502874
FRA,MUS,GBR,2447850.7647871263,7001132.620943642,6002447.264198075
FRA,MUS,HKG,175385.17466816536,501621.62059171655,430067.1744420582
FRA,MUS,IND,362589.4323951574,1037047.167935475,889116.2720439433
FRA,MUS,ITA,896508.197944824,2564115.786740267,2198354.2695884183
FRA,MUS,JPN,235640.22795660066,673957.9513937489,577820.3728674247
FRA,MUS,KEN,232550.82425521596,665121.9041378575,570244.7546711934
FRA,MUS,KOR,133412.47640421597,381574.9121763383,327144.67953769094
FRA,MUS,LUX,149481.15846694648,427533.1771912147,366547.1701119451
FRA,MUS,MDG,418917.3754878063,1198151.5152794993,1027239.6874000169
FRA,MUS,MOZ,126270.67824370477,361148.5541675001,309632.0650243045
FRA,MUS,NLD,583640.1912639148,1669277.5722816281,1431161.3762258023
FRA,MUS,SAU,313244.49590315257,895915.0166122669,768116.0937204825
FRA,MUS,SGP,516145.7902358792,1476235.8805388203,1265656.35907879
FRA,MUS,SYC,151485.50715028332,433265.8432313666,371462.0928040727
FRA,MUS,THA,124311.07590594598,355543.8677837068,304826.86616970063
FRA,MUS,USA,3715697.0023228964,10627317.590893907,9111370.5243063
FRA,MUS,VNM,319795.3891052132,914651.3189853625,784179.7327071436
FRA,MUS,ZAF,777815.8862857787,2224642.2261110037,1907305.341423413
FRA,MUS,ZMB,1240615.8656190678,3548302.9977937527,3042150.8596965037
FRA,MUS,ZWE,295075.10587826284,843948.4870199427,723562.3950163332
FRA,MUS,MUS,245070933.19174507,14322697.323781095,287818724.8757524
FRA,MYS,ARE,8709254.351591537,9266904.53508635,22254533.20539813
FRA,MYS,AUS,22670463.076434523,24122044.048136868,57929250.076852776
FRA,MYS,CAN,6305117.083786879,6708831.289020477,16111303.200074343
FRA,MYS,CHN,154065149.4021665,163929881.25703233,393678705.9776919
FRA,MYS,DEU,27921048.08851171,29708821.985261064,71345934.6495894
FRA,MYS,FRA,7854515.210873733,8357436.778184041,20070440.305920262
FRA,MYS,GBR,10015403.377117904,10656685.776914135,25592102.150604457
FRA,MYS,HKG,36829778.481508754,39187974.93543751,94110183.84305362
FRA,MYS,IDN,26425493.482284397,28117507.596746903,67524382.50503759
FRA,MYS,IND,28674995.531822108,30511044.391402308,73272477.1221043
FRA,MYS,JPN,55314324.43814211,58856079.21157857,141343267.7755985
FRA,MYS,KOR,24347086.67916048,25906021.21087695,62213483.16197338
FRA,MYS,MEX,24722646.02498609,26305627.476181325,63173140.28012222
FRA,MYS,NLD,22097464.894774813,23512357.01479764,56465082.58953527
FRA,MYS,PHL,11170209.043502307,11885433.20292144,28542947.310343906
FRA,MYS,SGP,115148953.10389373,122521895.97998364,294237152.454865
FRA,MYS,THA,34789877.56013333,37017459.94801309,88897677.58731708
FRA,MYS,TUR,6289155.510243642,6691847.702104348,16070517.00253225
FRA,MYS,TWN,19877370.25792707,21150110.578078795,50792131.976280354
FRA,MYS,USA,119251046.50228614,126886644.83014943,304719126.00401115
FRA,MYS,VNM,15980248.197906058,17003457.301705685,40833916.40592232
FRA,MYS,MYS,1941239992.617946,118841030.52838714,1688291616.525172
FRA,NCL,AUS,6449664.11087414,14312854.03789688,19070794.276227243
FRA,NCL,BEL,6831503.618257561,15160218.030987158,20199842.636988815
FRA,NCL,CHN,91863424.5803095,203859885.5438871,271627861.78695416
FRA,NCL,ESP,8878569.847730031,19702991.05678685,26252743.72780091
FRA,NCL,FRA,23229255.605772242,51549497.64497961,68685802.42817326
FRA,NCL,IND,9037555.956019778,20055807.0985041,26722844.389145397
FRA,NCL,ITA,2507045.545344786,5563541.96746165,7412998.415807789
FRA,NCL,JPN,37212849.53324282,82581367.73440997,110033419.6759416
FRA,NCL,KOR,43620518.11949199,96801026.87039115,128980038.80182345
FRA,NCL,TWN,23046620.673855327,51144201.01591318,68145775.35786925
FRA,NCL,USA,15730707.557269767,34908999.49354544,46513598.61335873
FRA,NCL,ZAF,6161388.554593907,13673123.675384518,18218402.00677305
FRA,NCL,CHE,2555250.485869053,5670516.573544791,7555533.978595642
FRA,NCL,HKG,2278800.5190935642,5057029.118195316,6738108.395896476
FRA,NCL,NCL,1282321134.3222756,140568586.30211234,1496176203.9006445
FRA,NLD,AUS,68306277.84743905,62970391.302549355,165274321.5838967
FRA,NLD,AUT,110785039.26072946,102130836.17727795,268056213.60832062
FRA,NLD,BEL,1455529511.6094549,1341827805.390984,3521808831.5964694
FRA,NLD,BRA,220596410.00227073,203364063.97089908,533756532.42881745
FRA,NLD,CAN,95387274.87420915,87935900.08708087,230799681.0744484
FRA,NLD,CHE,239057287.78433233,220382832.00158226,578424594.3906779
FRA,NLD,CHN,289551865.76053613,266932921.30553132,700601609.1787139
FRA,NLD,CZE,103982503.659353,95859694.75123027,251596753.4825783
FRA,NLD,DEU,2311740153.896269,2131153777.7800539,5593501763.729664
FRA,NLD,DNK,196653268.2829783,181291290.4193423,475823548.39063776
FRA,NLD,ESP,351233751.5014543,323796398.62836105,849847507.8150703
FRA,NLD,FIN,97074447.98635724,89491276.17278112,234881976.2937497
FRA,NLD,FRA,800099214.527688,737597805.1709906,1935925350.4665978
FRA,NLD,GBR,1358549908.8836818,1252423965.44457,3287156343.5224333
FRA,NLD,GRC,65700159.03697659,60567854.86743151,158968539.27603576
FRA,NLD,HKG,83347634.13068134,76836760.84756091,201668486.71417767
FRA,NLD,HUN,114936499.12089059,105957996.14133057,278101113.3392556
FRA,NLD,IND,66523923.94781534,61327269.67396924,160961726.30179602
FRA,NLD,IRL,667073370.383369,614963550.7056994,1614055138.2851884
FRA,NLD,ISR,68976311.81946215,63588084.18135813,166895540.21348763
FRA,NLD,ITA,568236706.3394545,523847717.63711065,1374909292.3651721
FRA,NLD,JPN,112524823.87865144,103734713.91187495,272265807.97490835
FRA,NLD,KOR,122925896.71045817,113323285.37009473,297432312.5802534
FRA,NLD,LUX,66861043.65778887,61638054.57869277,161777423.38139507
FRA,NLD,NGA,98204860.31347445,90533383.99676155,237617129.43577346
FRA,NLD,NOR,96633041.41965736,89084350.99541037,233813946.04597455
FRA,NLD,POL,195763328.75771695,180470870.3656179,473670244.8302129
FRA,NLD,PRT,87670909.42532781,80822314.52713005,212129112.2065958
FRA,NLD,ROU,78277647.47609086,72162826.71443006,189401113.4772935
FRA,NLD,RUS,111950279.4596009,103205051.22158585,270875636.499155
FRA,NLD,SAU,109514292.2850247,100959356.23680481,264981505.82255206
FRA,NLD,SGP,275975704.445658,254417289.98546723,667752639.48311
FRA,NLD,SWE,306608017.6636176,282656696.53233546,741870787.1144484
FRA,NLD,TUR,81405969.51998469,75046773.39447553,196970422.18205532
FRA,NLD,TWN,108859012.1963219,100355264.71112476,263395985.78660923
FRA,NLD,USA,649918939.921778,599149174.1537899,1572548164.8993757
FRA,NLD,NLD,24409350687.86045,712886476.0247093,19230963754.2191
FRA,NOR,BEL,48462432.52183374,104434328.65423085,148529493.62900656
FRA,NOR,BRA,25979250.525462836,55984098.32903957,79622188.25209914
FRA,NOR,CAN,21043840.517199278,45348515.176787324,64495957.24731714
FRA,NOR,CHE,14489683.933381071,31224607.087415542,44408530.59738258
FRA,NOR,CHN,61566842.04764806,132673732.66313928,188692382.89997792
FRA,NOR,COG,11507009.091139486,24797079.030440133,35267116.08463545
FRA,NOR,DEU,119368449.57777767,257233556.91102064,365844932.83697957
FRA,NOR,DNK,72523943.16867112,156285785.13398924,222274120.2676629
FRA,NOR,ESP,28194074.04774338,60756941.86166164,86410263.03752665
FRA,NOR,FIN,24003652.48398149,51726774.78136656,73567300.75582086
FRA,NOR,FRA,68831708.97725613,148329189.0873319,210958021.46136588
FRA,NOR,GBR,265012175.7476004,571089134.8041326,812219325.7958852
FRA,NOR,IND,13025895.031166628,28070208.85894431,39922255.08226646
FRA,NOR,IRL,25256255.74737542,54426077.60368584,77406326.54855466
FRA,NOR,ISL,8033646.650449961,17312141.61004121,24621823.68679308
FRA,NOR,ITA,17999201.818877775,38787457.8400421,55164633.56806862
FRA,NOR,JPN,34195768.79134058,73690319.9180111,104804483.77295402
FRA,NOR,KOR,27180885.185650617,58573566.13934456,83305003.54463206
FRA,NOR,NLD,137485068.3923321,296274043.0139458,421369430.4482622
FRA,NOR,POL,31277240.887962606,67401025.58449616,95859669.2212792
FRA,NOR,RUS,15706123.670425672,33845979.16215297,48136721.04865711
FRA,NOR,SGP,24156823.018710297,52056850.28793147,74036743.59594044
FRA,NOR,SWE,191290383.8578488,412222040.385699,586273993.5248612
FRA,NOR,TUR,10334507.799375117,22270392.298475876,31673589.840019938
FRA,NOR,USA,91911467.15151617,198065013.82838106,281693736.0410735
FRA,NOR,NOR,6523961314.853274,627539115.8172934,7276657643.865978
FRA,NZL,ARE,1994776.111684962,4174995.004554524,4553797.368767921
FRA,NZL,AUS,33136145.45089253,69352766.41688457,75645227.09163895
FRA,NZL,BEL,1271333.3835187235,2660855.268028366,2902277.8961415137
FRA,NZL,BRA,1168643.6292634923,2445929.2878528866,2667851.4209157317
FRA,NZL,CAN,2696145.4742606245,5642935.976951449,6154926.407321347
FRA,NZL,CHN,34166731.97136209,71509747.11738394,77997913.26915579
